site,year,eventID,date_time,rain,cumulative_rain,fstrips,fcontrol,pad
arm,2018,,8/19/2018 20:35,0.001,1.658,,,
arm,2018,,8/19/2018 20:55,0.001,1.659,,,
arm,2018,,8/19/2018 21:00,0.001,1.66,,,
arm,2018,,8/19/2018 21:15,0.001,1.661,,,
arm,2018,,8/19/2018 21:35,0.001,1.662,,,
arm,2018,,8/19/2018 21:40,0.001,1.663,,,
arm,2018,,8/19/2018 21:45,0.001,1.664,,,
arm,2018,,8/19/2018 21:50,0.002,1.666,,,
arm,2018,,8/19/2018 21:55,0.001,1.667,,,
arm,2018,,8/19/2018 22:00,0.001,1.668,,,
arm,2018,,8/19/2018 22:05,0.001,1.669,,,
arm,2018,,8/19/2018 22:10,0.001,1.67,,,
arm,2018,,8/19/2018 22:15,0.001,1.671,,,
arm,2018,,8/19/2018 22:20,0.001,1.672,,,
arm,2018,,8/19/2018 22:25,0.001,1.673,,,
arm,2018,,8/19/2018 22:30,0.001,1.674,,,
arm,2018,,8/19/2018 23:10,0.001,1.675,,,
arm,2018,,8/19/2018 23:15,0.001,1.676,,,
arm,2018,,8/19/2018 23:20,0.002,1.678,,,
arm,2018,,8/19/2018 23:25,0.002,1.68,,,
arm,2018,,8/19/2018 23:30,0.003,1.683,,,
arm,2018,,8/19/2018 23:35,0.002,1.685,,,
arm,2018,,8/19/2018 23:40,0.001,1.686,,,
arm,2018,,8/19/2018 23:45,0.001,1.687,,,
arm,2018,,8/19/2018 23:50,0.001,1.688,,,
arm,2018,,8/19/2018 23:55,0.001,1.689,,,
arm,2018,,8/20/2018 0:00,0.001,1.69,,,
arm,2018,,8/20/2018 0:05,0.001,1.691,,,
arm,2018,,8/20/2018 0:10,0.002,1.693,,,
arm,2018,,8/20/2018 0:15,0.002,1.695,,,
arm,2018,,8/20/2018 0:20,0.002,1.697,,,
arm,2018,,8/20/2018 0:25,0.002,1.699,,,
arm,2018,,8/20/2018 0:30,0.001,1.7,,,
arm,2018,,8/20/2018 0:35,0.001,1.701,,,
arm,2018,,8/20/2018 0:40,0.001,1.702,,,
arm,2018,,8/20/2018 0:45,0.002,1.704,,,
arm,2018,,8/20/2018 0:50,0.003,1.707,,,
arm,2018,,8/20/2018 0:55,0.001,1.708,,,
arm,2018,,8/20/2018 1:00,0.001,1.709,,,
arm,2018,,8/20/2018 1:05,0.001,1.71,,,
arm,2018,,8/20/2018 1:10,0.001,1.711,,,
arm,2018,,8/20/2018 1:15,0.001,1.712,,,
arm,2018,,8/20/2018 1:20,0.002,1.714,,,
arm,2018,,8/20/2018 1:25,0.001,1.715,,,
arm,2018,,8/20/2018 1:30,0.001,1.716,,,
arm,2018,,8/20/2018 1:35,0.001,1.717,,,
arm,2018,,8/20/2018 1:40,0.001,1.718,,,
arm,2018,,8/20/2018 1:45,0.001,1.719,,,
arm,2018,,8/20/2018 1:50,0.003,1.722,,,
arm,2018,,8/20/2018 1:55,0.003,1.725,,,
arm,2018,,8/20/2018 2:00,0.003,1.728,,,
arm,2018,,8/20/2018 2:05,0.003,1.731,,,
arm,2018,,8/20/2018 2:10,0.004,1.735,,,
arm,2018,,8/20/2018 2:15,0.003,1.738,,,
arm,2018,,8/20/2018 2:20,0.003,1.741,,,
arm,2018,,8/20/2018 2:25,0.003,1.744,,,
arm,2018,,8/20/2018 2:30,0.002,1.746,,,
arm,2018,,8/20/2018 2:35,0.002,1.748,,,
arm,2018,,8/20/2018 2:40,0.001,1.749,,,
arm,2018,,8/20/2018 2:45,0.001,1.75,,,
arm,2018,,8/20/2018 2:50,0.001,1.751,,,
arm,2018,,8/20/2018 3:05,0.001,1.752,,,
arm,2018,,8/20/2018 3:10,0.001,1.753,,,
arm,2018,,8/20/2018 3:50,0.001,1.754,,,
arm,2018,,8/20/2018 3:55,0.001,1.755,,,
arm,2018,,8/20/2018 4:00,0.001,1.756,,,
arm,2018,,8/20/2018 4:05,0.002,1.758,,,
arm,2018,,8/20/2018 4:15,0.001,1.759,,,
arm,2018,,8/20/2018 5:15,0.001,1.76,,,
arm,2018,,8/20/2018 6:05,0.001,1.761,,,
arm,2018,,8/20/2018 6:40,0.001,1.762,,,
arm,2018,,8/20/2018 6:50,0.002,1.764,,,
arm,2018,,8/20/2018 6:55,0.001,1.765,,,
arm,2018,,8/20/2018 7:05,0.001,1.766,,,
arm,2018,,8/20/2018 7:15,0.001,1.767,,,
arm,2018,,8/20/2018 7:20,0.001,1.768,,,
arm,2018,,8/20/2018 7:30,0.001,1.769,,,
arm,2018,,8/20/2018 7:35,0.002,1.771,,,
arm,2018,,8/20/2018 15:10,0.001,1.772,,,
arm,2018,,8/20/2018 15:15,0.003,1.775,,,
arm,2018,,8/20/2018 15:20,0.001,1.776,,,
arm,2018,,8/20/2018 15:25,0.001,1.777,,,
arm,2018,,8/24/2018 11:50,0.001,1.778,,,
arm,2018,,8/26/2018 8:00,0.002,1.78,,,
arm,2018,,8/26/2018 8:05,0.001,1.781,,,
arm,2018,,8/26/2018 23:30,0.001,1.782,,,
arm,2018,,8/26/2018 23:35,0.004,1.786,,,
arm,2018,,8/26/2018 23:40,0.003,1.789,,,
arm,2018,,8/26/2018 23:45,0.001,1.79,,,
arm,2018,,8/27/2018 1:35,0.001,1.791,,,
arm,2018,,8/27/2018 1:40,0.001,1.792,,,
arm,2018,,8/28/2018 11:30,0.001,1.793,,,
arm,2018,,8/28/2018 13:00,0.002,1.795,,,
arm,2018,,8/28/2018 13:05,0.001,1.796,,,
arm,2018,,8/28/2018 13:15,0.001,1.797,,,
arm,2018,,8/28/2018 13:20,0.001,1.798,,,
arm,2018,,8/28/2018 14:05,0.002,1.8,,,
arm,2018,,8/28/2018 15:10,0.002,1.802,,,
arm,2018,,8/31/2018 21:40,0.001,1.803,,,
arm,2018,,8/31/2018 21:45,0.001,1.804,,,
arm,2018,,8/31/2018 21:50,0.002,1.806,,,
arm,2018,,8/31/2018 21:55,0.003,1.809,,,
arm,2018,,9/1/2018 1:30,0.001,1.81,,,
arm,2018,,9/1/2018 1:35,0.001,1.811,,,
arm,2018,,9/1/2018 1:40,0.002,1.813,,,
arm,2018,,9/1/2018 1:45,0.003,1.816,,,
arm,2018,,9/1/2018 1:50,0.004,1.82,,,
arm,2018,,9/1/2018 1:55,0.003,1.823,,,
arm,2018,,9/1/2018 2:00,0.002,1.825,,,
arm,2018,,9/1/2018 2:05,0.001,1.826,,,
arm,2018,,9/1/2018 2:10,0.002,1.828,,,
arm,2018,,9/1/2018 2:15,0.001,1.829,,,
arm,2018,,9/1/2018 2:20,0.001,1.83,,,
arm,2018,,9/1/2018 2:25,0.003,1.833,,,
arm,2018,,9/1/2018 2:35,0.001,1.834,,,
arm,2018,,9/1/2018 2:40,0.001,1.835,,,
arm,2018,,9/1/2018 6:30,0.001,1.836,,,
arm,2018,,9/1/2018 6:35,0.002,1.838,,,
arm,2018,,9/1/2018 6:40,0.001,1.839,,,
arm,2018,,9/1/2018 6:45,0.001,1.84,,,
arm,2018,,9/1/2018 6:50,0.001,1.841,,,
arm,2018,,9/1/2018 6:55,0.001,1.842,,,
arm,2018,,9/1/2018 22:55,0.001,1.843,,,
arm,2018,,9/1/2018 23:00,0.004,1.847,,,
arm,2018,,9/1/2018 23:05,0.001,1.848,,,
arm,2018,,9/1/2018 23:10,0.001,1.849,,,
arm,2018,,9/1/2018 23:35,0.001,1.85,,,
arm,2018,,9/2/2018 0:20,0.001,1.851,,,
arm,2018,,9/2/2018 0:35,0.001,1.852,,,
arm,2018,,9/2/2018 1:15,0.001,1.853,,,
arm,2018,,9/2/2018 5:10,0.004,1.857,,,
arm,2018,,9/2/2018 5:15,0.003,1.86,,,
arm,2018,,9/2/2018 5:20,0.001,1.861,,,
arm,2018,,9/2/2018 5:25,0,1.861,,3046,
arm,2018,,9/2/2018 7:10,0.001,1.862,,3046,
arm,2018,,9/2/2018 8:25,0,1.861,,3046,
arm,2018,,9/3/2018 0:45,0.001,1.863,,,
arm,2018,,9/3/2018 1:20,0.001,1.864,,,
arm,2018,,9/3/2018 1:30,0.001,1.865,,,
arm,2018,,9/3/2018 1:40,0.001,1.866,,,
arm,2018,,9/3/2018 1:50,0.001,1.867,,,
arm,2018,,9/3/2018 1:55,0.001,1.868,,,
arm,2018,,9/3/2018 2:00,0.001,1.869,,,
arm,2018,,9/3/2018 2:05,0.001,1.87,,,
arm,2018,,9/3/2018 2:30,0.001,1.871,,,
arm,2018,,9/4/2018 14:20,0.001,1.872,,,
arm,2018,,9/4/2018 14:25,0.003,1.875,,,
arm,2018,,9/4/2018 22:10,0.001,1.876,,,
arm,2018,,9/4/2018 22:40,0.001,1.877,,,
arm,2018,,9/5/2018 2:05,0.001,1.878,,,
arm,2018,,9/5/2018 2:10,0.001,1.879,,,
arm,2018,,9/5/2018 2:15,0.001,1.88,,,
arm,2018,,9/5/2018 2:20,0.002,1.882,,3048,
arm,2018,,9/5/2018 2:25,0.001,1.883,,3048,
arm,2018,,9/5/2018 3:40,0.001,1.884,,3048,
arm,2018,,9/5/2018 7:05,0.001,1.885,,3048,
arm,2018,,9/5/2018 7:10,0.001,1.886,,3048,
arm,2018,,9/5/2018 7:15,0.001,1.887,,3048,
arm,2018,,9/5/2018 7:20,0.001,1.888,,3048,
arm,2018,,9/5/2018 7:25,0.002,1.89,,3048,
arm,2018,,9/5/2018 7:30,0.001,1.891,,3048,
arm,2018,,9/5/2018 8:50,0.001,1.892,,3048,
arm,2018,,9/5/2018 8:55,0.001,1.893,,3048,
arm,2018,,9/5/2018 12:30,0,1.893,,3048,
arm,2018,,9/7/2018 4:50,0.001,1.894,,,
arm,2018,,9/7/2018 5:00,0.001,1.895,,,
arm,2018,,9/7/2018 5:05,0.001,1.896,,,
arm,2018,,9/7/2018 5:10,0.002,1.898,,,
arm,2018,,9/7/2018 5:15,0.001,1.899,,,
arm,2018,,9/7/2018 5:20,0.001,1.9,,,
arm,2018,,9/7/2018 6:45,0.001,1.901,,,
arm,2018,,9/7/2018 6:50,0.001,1.902,,,
arm,2018,,9/7/2018 6:55,0.001,1.903,,,
arm,2018,,9/18/2018 17:40,0.001,1.904,,,
arm,2018,,9/20/2018 20:40,0.001,1.905,,,
arm,2018,,9/20/2018 20:45,0.001,1.906,,,
arm,2018,,9/20/2018 21:10,0.003,1.909,,,
arm,2018,,9/20/2018 21:15,0.002,1.911,,,
arm,2018,,9/20/2018 21:20,0.001,1.912,,,
arm,2018,,9/20/2018 21:30,0.001,1.913,,,
arm,2018,,9/20/2018 22:00,0.001,1.914,,,
arm,2018,,9/20/2018 22:30,0.001,1.915,,,
arm,2018,,9/20/2018 22:50,0.001,1.916,,,
arm,2018,,9/21/2018 0:25,0.001,1.917,,,
arm,2018,,9/21/2018 0:30,0.001,1.918,,,
arm,2018,,9/25/2018 9:50,0.002,1.92,,,
arm,2018,,9/25/2018 9:55,0.001,1.921,,,
arm,2018,,9/25/2018 10:00,0.001,1.922,,,
arm,2018,,9/25/2018 10:05,0.001,1.923,,,
arm,2018,,9/25/2018 10:10,0.001,1.924,,,
arm,2018,,9/25/2018 10:15,0.001,1.925,,,
arm,2018,,9/25/2018 10:20,0.002,1.927,,,
arm,2018,,9/25/2018 10:25,0.001,1.928,,,
arm,2018,,9/25/2018 10:35,0.001,1.929,,,
arm,2018,,9/25/2018 12:10,0.001,1.93,,,
arm,2018,,9/30/2018 18:55,0.001,1.931,,,
arm,2018,,9/30/2018 19:05,0.001,1.932,,,
arm,2018,,10/1/2018 3:05,0.001,1.933,,,
arm,2018,,10/1/2018 5:15,0.001,1.934,,,
arm,2018,,10/5/2018 12:10,0.001,1.935,,,
arm,2018,,10/5/2018 15:30,0.001,1.936,,,
arm,2018,,10/7/2018 12:45,0.001,1.937,,,
arm,2018,,10/7/2018 13:05,0.001,1.938,,,
arm,2018,,10/7/2018 13:20,0.001,1.939,,,
arm,2018,,10/7/2018 14:50,0.001,1.94,,,
arm,2018,,10/7/2018 15:35,0.001,1.941,,,
arm,2018,,10/7/2018 15:50,0.001,1.942,,,
arm,2018,,10/7/2018 15:55,0.001,1.943,,,
arm,2018,,10/7/2018 16:00,0.001,1.944,,,
arm,2018,,10/7/2018 16:10,0.001,1.945,,,
arm,2018,,10/8/2018 5:00,0.001,1.946,,,
arm,2018,,10/8/2018 16:55,0.001,1.947,,,
arm,2018,,10/8/2018 17:00,0.002,1.949,,,
arm,2018,,10/8/2018 17:05,0.003,1.952,,,
arm,2018,,10/8/2018 17:10,0.001,1.953,,,
arm,2018,,10/8/2018 17:15,0.002,1.955,,3075,
arm,2018,,10/8/2018 17:20,0.002,1.957,,3075,
arm,2018,,10/8/2018 17:25,0.001,1.958,,3075,
arm,2018,,10/8/2018 17:35,0.001,1.959,,3075,
arm,2018,,10/8/2018 17:40,0.001,1.96,,3075,
arm,2018,,10/8/2018 17:45,0.001,1.961,,3075,
arm,2018,,10/8/2018 17:50,0.001,1.962,,3075,
arm,2018,,10/8/2018 17:55,0.001,1.963,,3075,
arm,2018,,10/8/2018 18:00,0.001,1.964,,3075,
arm,2018,,10/8/2018 18:05,0.001,1.965,,3075,
arm,2018,,10/8/2018 18:20,0.001,1.966,,3075,
arm,2018,,10/8/2018 18:30,0.001,1.967,,3075,
arm,2018,,10/9/2018 0:15,0,1.966,,3075,
arm,2018,,10/9/2018 14:10,0.001,1.968,,,
arm,2018,,10/9/2018 14:15,0.001,1.969,,,
arm,2018,,10/9/2018 14:20,0.001,1.97,,,
arm,2018,,10/9/2018 14:25,0.001,1.971,,,
arm,2019,,4/10/2019 23:30,0.002,1.973,,,
arm,2019,,4/10/2019 23:35,0.001,1.974,,,
arm,2019,,4/27/2019 1:45,0.001,1.975,,,
arm,2019,,4/27/2019 1:50,0.001,1.976,,,
arm,2019,,4/27/2019 1:55,0.001,1.977,,,
arm,2019,,4/27/2019 2:00,0.001,1.978,,,
arm,2019,,4/27/2019 2:05,0.001,1.979,,,
arm,2019,,4/27/2019 2:15,0.001,1.98,,,
arm,2019,,4/27/2019 2:20,0.001,1.981,,,
arm,2019,,4/27/2019 2:25,0.001,1.982,,,
arm,2019,,4/27/2019 2:30,0.001,1.983,,,
arm,2019,,4/27/2019 2:35,0.001,1.984,,,
arm,2019,,4/27/2019 2:40,0.001,1.985,,,
arm,2019,,4/27/2019 2:45,0.001,1.986,,,
arm,2019,,4/27/2019 2:50,0.001,1.987,,,
arm,2019,,4/27/2019 2:55,0.001,1.988,,,
arm,2019,,4/27/2019 3:50,0.001,1.989,,,
arm,2019,,4/27/2019 4:00,0.001,1.99,,,
arm,2019,,4/27/2019 4:05,0.001,1.991,,,
arm,2019,,4/27/2019 4:10,0.001,1.992,,,
arm,2019,,4/27/2019 4:15,0.001,1.993,,,
arm,2019,,4/27/2019 4:20,0.001,1.994,,,
arm,2019,,4/27/2019 4:30,0.001,1.995,,,
arm,2019,,5/4/2019 23:35,0.002,1.997,,,
arm,2019,,5/4/2019 23:40,0.001,1.998,,,
arm,2019,,5/4/2019 23:45,0.001,1.999,,,
arm,2019,,5/4/2019 23:50,0.001,2,,,
arm,2019,,5/5/2019 0:00,0.001,2.001,,,
arm,2019,,5/6/2019 17:05,0.001,2.002,,,
arm,2019,,5/6/2019 17:15,0.001,2.003,,,
arm,2019,,5/6/2019 17:20,0.001,2.004,,,
arm,2019,,5/6/2019 17:30,0.001,2.005,,,
arm,2019,,5/8/2019 3:55,0.001,2.006,,,
arm,2019,,5/8/2019 4:00,0.001,2.007,,,
arm,2019,,5/8/2019 4:05,0.001,2.008,,,
arm,2019,,5/8/2019 4:15,0.001,2.009,,,
arm,2019,,5/8/2019 4:20,0.001,2.01,,,
arm,2019,,5/8/2019 4:55,0.001,2.011,,,
arm,2019,,5/8/2019 6:20,0.001,2.012,,,
arm,2019,,5/8/2019 6:30,0.001,2.013,,,
arm,2019,,5/8/2019 6:35,0.001,2.014,,,
arm,2019,,5/8/2019 6:45,0.001,2.015,,,
arm,2019,,5/8/2019 6:50,0.001,2.016,,,
arm,2019,,5/8/2019 6:55,0.001,2.017,,,
arm,2019,,5/8/2019 7:00,0.001,2.018,,,
arm,2019,,5/8/2019 7:10,0.001,2.019,,,
arm,2019,,5/8/2019 7:15,0.001,2.02,,,
arm,2019,,5/8/2019 7:20,0.001,2.021,,,
arm,2019,,5/8/2019 7:25,0.001,2.022,,,
arm,2019,,5/8/2019 7:30,0.001,2.023,,,
arm,2019,,5/8/2019 7:40,0.001,2.024,,,
arm,2019,,5/8/2019 7:45,0.001,2.025,,,
arm,2019,,5/8/2019 7:50,0.001,2.026,,,
arm,2019,,5/8/2019 7:55,0.001,2.027,,,
arm,2019,,5/8/2019 8:00,0.001,2.028,,,
arm,2019,,5/8/2019 8:05,0.001,2.029,,,
arm,2019,,5/8/2019 8:10,0.002,2.031,,,
arm,2019,,5/8/2019 8:15,0.001,2.032,,,
arm,2019,,5/10/2019 8:45,0,2.032,,,1
arm,2019,,5/12/2019 6:25,0.001,2.033,,,1
arm,2019,,5/17/2019 2:45,0.001,2.034,,,1
arm,2019,,5/17/2019 9:40,0.001,2.035,,,1
arm,2019,,5/17/2019 9:45,0.001,2.036,,,1
arm,2019,,5/17/2019 9:50,0.001,2.037,,,1
arm,2019,,5/17/2019 10:10,0.002,2.039,,,1
arm,2019,,5/18/2019 15:25,0.001,2.04,,,1
arm,2019,,5/18/2019 15:50,0.001,2.041,,,1
arm,2019,,5/18/2019 16:05,0.001,2.042,,,1
arm,2019,,5/21/2019 11:45,0.001,2.043,,,1
arm,2019,,5/21/2019 12:05,0.001,2.044,,,1
arm,2019,,5/21/2019 12:35,0.001,2.045,,,1
arm,2019,,5/22/2019 0:10,0.001,2.046,,,1
arm,2019,,5/22/2019 0:25,0.001,2.047,,,1
arm,2019,,5/23/2019 22:25,0.002,2.049,,,1
arm,2019,,5/23/2019 22:30,0.001,2.05,,,1
arm,2019,,5/23/2019 23:35,0.001,2.051,,,1
arm,2019,,5/23/2019 23:40,0.001,2.052,,4013,1
arm,2019,,5/23/2019 23:45,0.001,2.053,,4013,1
arm,2019,,5/23/2019 23:50,0.001,2.054,,4013,1
arm,2019,,5/23/2019 23:55,0.001,2.055,,4013,1
arm,2019,,5/24/2019 0:05,0.001,2.056,,4013,1
arm,2019,,5/24/2019 0:15,0.001,2.057,,4013,1
arm,2019,,5/24/2019 0:20,0.001,2.058,,4013,1
arm,2019,,5/24/2019 0:30,0.001,2.059,,4013,1
arm,2019,,5/24/2019 0:35,0.002,2.061,,4013,1
arm,2019,,5/24/2019 0:40,0.002,2.063,,4013,1
arm,2019,,5/24/2019 0:45,0.002,2.065,,4013,1
arm,2019,,5/24/2019 0:50,0.001,2.066,,4013,1
arm,2019,,5/24/2019 1:00,0.001,2.067,,4013,1
arm,2019,,5/24/2019 1:05,0.001,2.068,,4013,1
arm,2019,,5/24/2019 1:10,0.004,2.072,,4013,1
arm,2019,,5/24/2019 1:15,0.004,2.076,,4013,1
arm,2019,,5/24/2019 1:20,0.009,2.085,,4013,1
arm,2019,,5/24/2019 1:25,0.002,2.087,,4013,1
arm,2019,,5/24/2019 1:30,0.001,2.088,,4013,1
arm,2019,,5/24/2019 1:35,0.001,2.089,,4013,1
arm,2019,,5/24/2019 2:00,0,2.089,,4013,1
arm,2019,,5/24/2019 3:45,0.001,2.09,,,1
arm,2019,,5/24/2019 3:50,0.002,2.092,,,1
arm,2019,,5/24/2019 3:55,0.001,2.093,,,1
arm,2019,,5/24/2019 5:25,0.001,2.094,,,1
arm,2019,,5/24/2019 5:30,0.001,2.095,,,1
arm,2019,,5/24/2019 5:45,0.001,2.096,,,1
arm,2019,,5/24/2019 5:50,0.001,2.097,,,1
arm,2019,,5/24/2019 5:55,0.001,2.098,,,1
arm,2019,,5/24/2019 6:00,0.001,2.099,,,1
arm,2019,,5/26/2019 1:25,0.001,2.1,,,1
arm,2019,,5/26/2019 1:30,0.001,2.101,,,1
arm,2019,,5/26/2019 2:15,0.001,2.102,,,1
arm,2019,,5/26/2019 2:20,0.002,2.104,,,1
arm,2019,,5/26/2019 2:25,0.001,2.105,,,1
arm,2019,,5/26/2019 2:35,0.001,2.106,,,1
arm,2019,,5/26/2019 2:40,0.001,2.107,,,1
arm,2019,,5/27/2019 0:10,0.001,2.108,,,1
arm,2019,,5/27/2019 1:45,0.001,2.109,,,1
arm,2019,,5/27/2019 1:55,0.001,2.11,,,1
arm,2019,,5/27/2019 2:00,0.001,2.111,,,1
arm,2019,,5/27/2019 5:20,0.001,2.112,,,1
arm,2019,,5/27/2019 5:25,0.003,2.115,,,1
arm,2019,,5/28/2019 3:05,0.001,2.116,,,1
arm,2019,,5/28/2019 3:15,0.001,2.117,,,1
arm,2019,,5/28/2019 3:20,0,2.117,,4017,1
arm,2019,,5/28/2019 5:35,0.001,2.118,,4017,1
arm,2019,,5/28/2019 5:55,0.002,2.12,,4017,1
arm,2019,,5/28/2019 6:00,0.004,2.124,,4017,1
arm,2019,,5/28/2019 6:05,0.001,2.125,,4017,1
arm,2019,,5/28/2019 6:15,0.002,2.127,,4017,1
arm,2019,,5/28/2019 6:20,0.004,2.131,,4017,1
arm,2019,,5/28/2019 6:25,0.004,2.135,4016,4017,1
arm,2019,,5/28/2019 6:30,0.002,2.137,4016,4017,1
arm,2019,,5/28/2019 6:50,0.001,2.138,4016,4017,1
arm,2019,,5/28/2019 7:25,0.001,2.139,4016,4017,1
arm,2019,,5/28/2019 10:40,0,2.139,4016,4017,1
arm,2020,,5/28/2019 17:20,0,2.139,4016,4017,1
arm,2019,,6/1/2019 6:45,0.001,2.14,,,1
arm,2019,,6/3/2019 11:45,0.001,2.141,,,1
arm,2019,,6/3/2019 11:50,0.001,2.142,,,1
arm,2019,,6/3/2019 13:05,0.001,2.143,,,1
arm,2019,,6/3/2019 13:10,0.001,2.144,,,1
arm,2019,,6/3/2019 13:15,0.001,2.145,,,1
arm,2019,,6/3/2019 13:20,0.001,2.146,,,1
arm,2019,,6/3/2019 13:45,0.001,2.147,,,1
arm,2019,,6/3/2019 13:55,0.001,2.148,,,1
arm,2019,,6/3/2019 14:05,0.001,2.149,,,1
arm,2019,,6/3/2019 16:00,0.001,2.15,,,1
arm,2019,,6/5/2019 8:45,0,2.15,,,1
arm,2019,,6/5/2019 8:45,0,2.15,,,2
arm,2019,,6/11/2019 20:55,0.001,2.151,,,2
arm,2019,,6/11/2019 21:00,0.001,2.152,,,2
arm,2019,,6/11/2019 21:10,0.001,2.153,,,2
arm,2019,,6/12/2019 12:10,0.002,2.155,,,2
arm,2019,,6/18/2019 14:45,0.001,2.156,,,2
arm,2019,,6/18/2019 14:50,0.001,2.157,,,2
