site,year,eventID,date_time,rain,cumulative_rain,fstrips,fcontrol,pad
arm,2019,,6/18/2019 14:55,0.001,2.158,,,2
arm,2019,,6/18/2019 15:15,0.001,2.159,,,2
arm,2019,,6/18/2019 15:20,0.001,2.16,,,2
arm,2019,,6/18/2019 15:25,0.001,2.161,,,2
arm,2019,,6/18/2019 15:30,0.001,2.162,,,2
arm,2019,,6/18/2019 15:35,0.001,2.163,,,2
arm,2019,,6/18/2019 15:40,0.001,2.164,,,2
arm,2019,,6/18/2019 16:20,0.001,2.165,,,2
arm,2019,,6/18/2019 16:25,0.001,2.166,,,2
arm,2019,,6/18/2019 16:35,0.001,2.167,,,2
arm,2019,,6/18/2019 16:40,0.001,2.168,,,2
arm,2019,,6/18/2019 16:45,0.001,2.169,,,2
arm,2019,,6/18/2019 16:50,0.002,2.171,,,2
arm,2019,,6/18/2019 16:55,0.002,2.173,,,2
arm,2019,,6/18/2019 17:00,0.003,2.176,,,2
arm,2019,,6/18/2019 17:05,0.004,2.18,,,2
arm,2019,,6/18/2019 17:10,0.003,2.183,,,2
arm,2019,,6/18/2019 17:15,0.002,2.185,,,2
arm,2019,,6/18/2019 17:20,0.001,2.186,,,2
arm,2019,,6/18/2019 17:25,0.002,2.188,,,2
arm,2019,,6/18/2019 17:30,0.002,2.19,,,2
arm,2019,,6/18/2019 17:35,0.001,2.191,,,2
arm,2019,,6/18/2019 17:45,0.001,2.192,,,2
arm,2019,,6/18/2019 17:55,0.001,2.193,,,2
arm,2019,,6/18/2019 18:00,0.001,2.194,,,2
arm,2019,,6/18/2019 18:15,0.001,2.195,,,2
arm,2019,,6/21/2019 6:35,0.001,2.196,,,2
arm,2019,,6/21/2019 6:45,0.001,2.197,,,2
arm,2019,,6/21/2019 9:05,0.001,2.198,,,2
arm,2019,,6/21/2019 9:10,0.001,2.199,,,2
arm,2019,,6/22/2019 8:10,0.001,2.2,,,2
arm,2019,,6/22/2019 8:15,0.001,2.201,,,2
arm,2019,,6/22/2019 8:55,0.001,2.202,,,2
arm,2019,,6/22/2019 9:00,0.001,2.203,,,2
arm,2019,,6/22/2019 9:30,0.001,2.204,,,2
arm,2019,,6/23/2019 19:10,0.001,2.205,,,2
arm,2019,,6/23/2019 20:20,0.001,2.206,,,2
arm,2019,,6/25/2019 8:45,0,2.205,,,2
arm,2019,,6/25/2019 8:45,0,2.206,,,3
arm,2019,,6/25/2019 20:40,0.001,2.207,,,3
arm,2019,,6/25/2019 20:45,0.002,2.209,,,3
arm,2019,,7/3/2019 18:50,0.004,2.213,,,3
arm,2019,,7/3/2019 18:55,0.005,2.218,,,3
arm,2019,,7/3/2019 19:00,0.004,2.222,,,3
arm,2019,,7/3/2019 19:25,0.004,2.226,,,3
arm,2019,,7/3/2019 19:30,0.004,2.23,,,3
arm,2019,,7/3/2019 19:35,0.003,2.233,,,3
arm,2019,,7/3/2019 19:40,0.002,2.235,,,3
arm,2019,,7/3/2019 19:45,0.004,2.239,,,3
arm,2019,,7/3/2019 19:50,0.003,2.242,,,3
arm,2019,,7/3/2019 19:55,0.001,2.243,,,3
arm,2019,,7/3/2019 20:00,0.001,2.244,,,3
arm,2019,,7/3/2019 20:10,0.001,2.245,,,3
arm,2019,,7/3/2019 20:15,0.001,2.246,,,3
arm,2019,,7/3/2019 21:05,0.001,2.247,,,3
arm,2019,,7/16/2019 5:30,0.001,2.248,,,3
arm,2019,,7/16/2019 5:35,0.002,2.25,,,3
arm,2019,,7/16/2019 5:40,0.002,2.252,,,3
arm,2019,,7/16/2019 5:45,0.001,2.253,,,3
arm,2019,,7/16/2019 5:50,0.001,2.254,,,3
arm,2019,,7/16/2019 5:55,0.002,2.256,,,3
arm,2019,,7/16/2019 6:00,0.004,2.26,,,3
arm,2019,,7/16/2019 6:05,0.005,2.265,,,3
arm,2019,,7/16/2019 6:10,0.005,2.27,,,3
arm,2019,,7/16/2019 6:15,0.002,2.272,,,3
arm,2019,,7/16/2019 6:20,0.004,2.276,,,3
arm,2019,,7/16/2019 6:25,0.005,2.281,,,3
arm,2019,,7/16/2019 6:30,0.008,2.289,,,3
arm,2019,,7/16/2019 6:35,0.005,2.294,,,3
arm,2019,,7/16/2019 6:40,0.001,2.295,,,3
arm,2019,,7/16/2019 6:45,0.001,2.296,,4043,3
arm,2019,,7/16/2019 6:50,0.003,2.299,,4043,3
arm,2019,,7/16/2019 6:55,0.003,2.302,,4043,3
arm,2019,,7/16/2019 7:00,0.001,2.303,,4043,3
arm,2019,,7/16/2019 7:05,0.003,2.306,,4043,3
arm,2019,,7/16/2019 7:10,0.001,2.307,,4043,3
arm,2019,,7/16/2019 7:45,0,2.307,,4043,3
arm,2019,,7/28/2019 18:25,0.001,2.308,,,
arm,2019,,7/31/2019 6:05,0.001,2.309,,,
arm,2019,,7/31/2019 6:45,0.001,2.31,,,
arm,2019,,7/31/2019 7:10,0.001,2.311,,,
arm,2019,,7/31/2019 7:15,0.001,2.312,,,
arm,2019,,7/31/2019 7:20,0.001,2.313,,,
arm,2019,,7/31/2019 7:25,0.001,2.314,,,
arm,2019,,7/31/2019 7:40,0.001,2.315,,,
arm,2019,,7/31/2019 7:45,0.001,2.316,,,
arm,2019,,7/31/2019 7:50,0.002,2.318,,,
arm,2019,,7/31/2019 7:55,0.003,2.321,,,
arm,2019,,7/31/2019 8:00,0.001,2.322,,,
arm,2019,,7/31/2019 9:30,0.001,2.323,,,
arm,2019,,7/31/2019 10:55,0.001,2.324,,,
arm,2019,,8/11/2019 7:10,0.001,2.325,,,
arm,2019,,8/11/2019 7:15,0.002,2.327,,,
arm,2019,,8/11/2019 7:20,0.005,2.332,,,
arm,2019,,8/11/2019 7:25,0.008,2.34,,,
arm,2019,,8/11/2019 7:30,0.008,2.348,,,
arm,2019,,8/11/2019 7:35,0.009,2.357,,,
arm,2019,,8/11/2019 7:40,0.007,2.364,,,
arm,2019,,8/11/2019 7:45,0.001,2.365,,,
arm,2019,,8/11/2019 8:00,0.001,2.366,,,
arm,2019,,8/11/2019 8:35,0.001,2.367,,,
arm,2019,,8/11/2019 8:40,0.001,2.368,,,
arm,2019,,8/11/2019 8:45,0.001,2.369,,,
arm,2019,,8/11/2019 9:10,0.001,2.37,,,
arm,2019,,8/11/2019 9:40,0.001,2.371,,,
arm,2019,,8/11/2019 9:50,0.001,2.372,,,
arm,2019,,8/11/2019 10:00,0.001,2.373,,,
arm,2019,,8/11/2019 10:05,0.001,2.374,,,
arm,2019,,8/11/2019 10:20,0.001,2.375,,,
arm,2019,,8/12/2019 4:15,0.004,2.379,,,
arm,2019,,8/12/2019 4:20,0.002,2.381,,,
arm,2019,,8/12/2019 4:25,0.001,2.382,,,
arm,2019,,8/12/2019 4:55,0.001,2.383,,,
arm,2019,,8/12/2019 5:05,0.001,2.384,,,
arm,2019,,8/18/2019 5:20,0.001,2.385,,,
arm,2019,,8/18/2019 5:25,0.002,2.387,,,
arm,2019,,8/18/2019 5:30,0.002,2.389,,,
arm,2019,,8/18/2019 6:40,0.001,2.39,,,
arm,2019,,8/18/2019 6:50,0.001,2.391,,,
arm,2019,,8/18/2019 7:00,0.001,2.392,,,
arm,2019,,8/18/2019 7:05,0.002,2.394,,,
arm,2019,,8/21/2019 6:40,0.001,2.395,,,
arm,2019,,8/21/2019 6:45,0.003,2.398,,,
arm,2019,,8/21/2019 6:50,0.008,2.406,,,
arm,2019,,8/21/2019 6:55,0.005,2.411,,,
arm,2019,,8/21/2019 7:00,0.004,2.415,,,
arm,2019,,8/21/2019 7:05,0.003,2.418,,,
arm,2019,,8/21/2019 7:10,0.002,2.42,,,
arm,2019,,8/21/2019 7:15,0.001,2.421,,,
arm,2019,,8/21/2019 7:20,0.001,2.422,,,
arm,2019,,8/21/2019 7:25,0.001,2.423,,,
arm,2019,,8/21/2019 7:55,0.001,2.424,,,
arm,2019,,8/26/2019 9:30,0.001,2.425,,,
arm,2019,,8/26/2019 9:45,0.001,2.426,,,
arm,2019,,8/26/2019 9:50,0.001,2.427,,,
arm,2019,,8/26/2019 10:00,0.001,2.428,,,
arm,2019,,8/26/2019 15:40,0.002,2.43,,,
arm,2019,,8/26/2019 15:45,0.002,2.432,,,
arm,2019,,8/29/2019 5:40,0.003,2.435,,,
arm,2019,,8/29/2019 5:45,0.001,2.436,,,
arm,2019,,9/7/2019 15:25,0.001,2.437,,,
arm,2019,,9/7/2019 23:25,0.001,2.438,,,
arm,2019,,9/10/2019 3:25,0.001,2.439,,,
arm,2019,,9/10/2019 3:30,0.002,2.441,,,
arm,2019,,9/10/2019 3:35,0.001,2.442,,,
arm,2019,,9/10/2019 3:40,0.002,2.444,,,
arm,2019,,9/10/2019 3:45,0.001,2.445,,,
arm,2019,,9/10/2019 3:55,0.001,2.446,,,
arm,2019,,9/10/2019 4:00,0.001,2.447,,,
arm,2019,,9/10/2019 4:05,0.001,2.448,,,
arm,2019,,9/10/2019 4:10,0.001,2.449,,,
arm,2019,,9/10/2019 4:20,0.001,2.45,,,
arm,2019,,9/10/2019 6:15,0.001,2.451,,,
arm,2019,,9/10/2019 6:25,0.001,2.452,,,
arm,2019,,9/10/2019 6:30,0.001,2.453,,,
arm,2019,,9/10/2019 6:40,0.001,2.454,,,
arm,2019,,9/10/2019 6:45,0.001,2.455,,,
arm,2019,,9/10/2019 7:50,0.001,2.456,,,
arm,2019,,9/10/2019 8:25,0.002,2.458,,,
arm,2019,,9/12/2019 14:55,0.002,2.46,,,
arm,2019,,9/12/2019 15:00,0.005,2.465,,,
arm,2019,,9/12/2019 15:05,0.004,2.469,,,
arm,2019,,9/14/2019 11:55,0.001,2.47,,,
arm,2019,,9/15/2019 1:10,0.001,2.471,,,
arm,2019,,9/18/2019 10:10,0.002,2.473,,,
arm,2019,,9/18/2019 10:15,0.001,2.474,,,
arm,2019,,9/19/2019 7:10,0.001,2.475,,,
arm,2019,,9/19/2019 7:15,0.003,2.478,,,
arm,2019,,9/19/2019 7:20,0.003,2.481,,,
arm,2019,,9/19/2019 7:25,0.003,2.484,,,
arm,2019,,9/19/2019 7:30,0.005,2.489,,,
arm,2019,,9/19/2019 7:35,0.002,2.491,,,
arm,2019,,9/19/2019 7:40,0.002,2.493,,,
arm,2019,,9/19/2019 7:45,0.001,2.494,,,
arm,2019,,9/19/2019 7:50,0.001,2.495,,,
arm,2019,,9/19/2019 7:55,0.001,2.496,,,
arm,2019,,9/19/2019 8:00,0.001,2.497,,,
arm,2019,,9/19/2019 8:10,0.001,2.498,,,
arm,2019,,9/19/2019 8:25,0.001,2.499,,,
arm,2019,,9/19/2019 8:30,0.003,2.502,,,
arm,2019,,9/19/2019 8:35,0.004,2.506,,,
arm,2019,,9/19/2019 8:40,0.001,2.507,,,
arm,2019,,9/21/2019 22:00,0.001,2.508,,,
arm,2019,,9/21/2019 22:05,0.003,2.511,,,
arm,2019,,9/21/2019 22:10,0.001,2.512,,,
arm,2019,,9/21/2019 22:20,0.003,2.515,,,
arm,2019,,9/21/2019 22:25,0.004,2.519,,,
arm,2019,,9/21/2019 22:30,0.002,2.521,,,
arm,2019,,9/21/2019 22:35,0.004,2.525,,,
arm,2019,,9/21/2019 22:40,0.007,2.532,,,
arm,2019,,9/21/2019 22:45,0.002,2.534,,4051,
arm,2019,,9/21/2019 22:50,0.004,2.538,,4051,
arm,2019,,9/21/2019 22:55,0.003,2.541,,4051,
arm,2019,,9/21/2019 23:00,0.001,2.542,,4051,
arm,2019,,9/22/2019 0:05,0.001,2.543,,4051,
arm,2019,,9/22/2019 0:15,0.001,2.544,,4051,
arm,2019,,9/22/2019 0:25,0.001,2.545,,4051,
arm,2019,,9/22/2019 2:30,0.001,2.546,,4051,
arm,2019,,9/22/2019 2:35,0.001,2.547,,4051,
arm,2019,,9/22/2019 2:40,0.001,2.548,,4051,
arm,2019,,9/22/2019 7:35,0.001,2.549,,4051,
arm,2019,,9/22/2019 7:50,0.001,2.55,,4051,
arm,2019,,9/22/2019 7:55,0.001,2.551,,4051,
arm,2019,,9/22/2019 8:00,0.001,2.552,,4051,
arm,2019,,9/22/2019 8:05,0.001,2.553,,4051,
arm,2019,,9/22/2019 8:10,0.001,2.554,,4051,
arm,2019,,9/22/2019 8:15,0.001,2.555,,4051,
arm,2019,,9/22/2019 8:20,0.001,2.556,,4051,
arm,2019,,9/22/2019 8:25,0.001,2.557,,4051,
arm,2019,,9/22/2019 8:30,0.001,2.558,,4051,
arm,2019,,9/22/2019 8:35,0.001,2.559,,4051,
arm,2019,,9/22/2019 8:40,0.001,2.56,,4051,
arm,2019,,9/22/2019 8:45,0.001,2.561,,4051,
arm,2019,,9/22/2019 8:55,0.001,2.562,,4051,
arm,2019,,9/22/2019 9:00,0.001,2.563,,4051,
arm,2019,,9/22/2019 9:05,0.001,2.564,,4051,
arm,2019,,9/22/2019 9:10,0.001,2.565,,4051,
arm,2019,,9/22/2019 9:15,0.002,2.567,,4051,
arm,2019,,9/22/2019 9:20,0.001,2.568,,4051,
arm,2019,,9/22/2019 9:25,0.001,2.569,,4051,
arm,2019,,9/22/2019 9:30,0.001,2.57,,4051,
arm,2019,,9/22/2019 9:35,0.001,2.571,,4051,
arm,2019,,9/22/2019 10:00,0,2.571,,4051,
arm,2019,,9/24/2019 20:30,0.001,2.572,,,
arm,2019,,9/24/2019 21:15,0.003,2.575,,,
arm,2019,,9/24/2019 21:20,0.002,2.577,,,
arm,2019,,9/24/2019 22:45,0.005,2.582,,,
arm,2019,,9/24/2019 22:50,0.013,2.595,,,
arm,2019,,9/24/2019 22:55,0.004,2.599,,4053,
arm,2019,,9/24/2019 23:00,0.001,2.6,,4053,
arm,2019,,9/25/2019 0:05,0,2.6,,4053,
arm,2019,,9/28/2019 17:05,0.002,2.602,,,
arm,2019,,9/28/2019 17:10,0.001,2.603,,,
arm,2019,,9/28/2019 17:15,0.001,2.604,,,
arm,2019,,9/28/2019 17:25,0.001,2.605,,,
arm,2019,,9/28/2019 17:35,0.001,2.606,,,
arm,2019,,9/28/2019 17:40,0.001,2.607,,,
arm,2019,,9/29/2019 9:10,0.001,2.608,,,
arm,2019,,9/29/2019 9:15,0.001,2.609,,,
arm,2019,,9/29/2019 10:05,0.001,2.61,,,
arm,2019,,9/29/2019 10:45,0.001,2.611,,,
arm,2019,,10/1/2019 15:05,0.002,2.613,,,
arm,2019,,10/1/2019 15:10,0.001,2.614,,,
arm,2019,,10/1/2019 15:25,0.001,2.615,,,
arm,2019,,10/1/2019 15:30,0.001,2.616,,,
arm,2019,,10/1/2019 16:50,0.001,2.617,,,
arm,2019,,10/1/2019 16:55,0.001,2.618,,,
arm,2019,,10/1/2019 17:15,0.001,2.619,,,
arm,2019,,10/1/2019 17:20,0.003,2.622,,,
arm,2019,,10/1/2019 17:25,0.003,2.625,,,
arm,2019,,10/1/2019 17:30,0.001,2.626,,,
arm,2019,,10/1/2019 17:35,0,2.626,,4056,
arm,2019,,10/1/2019 18:30,0.001,2.627,,4056,
arm,2019,,10/1/2019 18:35,0.001,2.628,,4056,
arm,2019,,10/1/2019 18:45,0.001,2.629,,4056,
arm,2019,,10/1/2019 18:55,0.001,2.63,,4056,
arm,2019,,10/1/2019 19:00,0.001,2.631,,4056,
arm,2019,,10/1/2019 21:20,0.001,2.632,,4056,
arm,2019,,10/1/2019 21:25,0.001,2.633,,4056,
arm,2019,,10/1/2019 21:30,0.002,2.635,,4056,
arm,2019,,10/1/2019 21:35,0.004,2.639,,4056,
arm,2019,,10/1/2019 21:40,0.002,2.641,,4056,
arm,2019,,10/1/2019 21:45,0.003,2.644,,4056,
arm,2019,,10/1/2019 21:50,0.004,2.648,,4056,
arm,2019,,10/1/2019 21:55,0.005,2.653,,4056,
arm,2019,,10/1/2019 22:00,0.002,2.655,,4056,
arm,2019,,10/1/2019 22:05,0.001,2.656,,4056,
arm,2019,,10/1/2019 22:10,0.001,2.657,,4056,
arm,2019,,10/1/2019 22:30,0.001,2.658,,4056,
arm,2019,,10/1/2019 22:40,0.001,2.659,,4056,
arm,2019,,10/2/2019 3:55,0,2.658,,4056,
arm,2019,,10/2/2019 10:40,0.001,2.66,,,
arm,2019,,10/2/2019 10:45,0.001,2.661,,,
arm,2019,,10/2/2019 10:50,0.001,2.662,,,
arm,2019,,10/2/2019 10:50,0.001,2.663,,,
arm,2019,,10/5/2019 7:50,0.001,2.663,,,
arm,2019,,10/5/2019 7:55,0.001,2.664,,,
arm,2019,,10/5/2019 8:00,0.001,2.665,,,
arm,2019,,10/5/2019 8:05,0.002,2.667,,,
arm,2019,,10/5/2019 8:10,0.002,2.669,,,
arm,2019,,10/5/2019 8:15,0.004,2.673,,4063,
arm,2019,,10/5/2019 8:20,0.002,2.675,,4063,
arm,2019,,10/5/2019 8:25,0.001,2.676,,4063,
arm,2019,,10/5/2019 11:50,0,2.676,,4063,
arm,2019,,10/9/2019 17:35,0.001,2.677,,,
arm,2019,,10/9/2019 17:40,0.002,2.679,,,
arm,2019,,10/9/2019 17:45,0.002,2.681,,,
arm,2019,,10/10/2019 4:15,0.003,2.684,,,
arm,2019,,10/10/2019 4:20,0.001,2.685,,,
arm,2019,,10/10/2019 4:25,0.005,2.69,,4065,
arm,2019,,10/10/2019 4:30,0.001,2.691,,4065,
arm,2019,,10/10/2019 4:35,0.001,2.692,,4065,
arm,2019,,10/10/2019 4:45,0.001,2.693,,4065,
arm,2019,,10/10/2019 6:40,0.001,2.694,,4065,
arm,2019,,10/10/2019 6:50,0.001,2.695,,4065,
arm,2019,,10/10/2019 7:00,0.001,2.696,,4065,
arm,2019,,10/10/2019 17:40,0,2.696,,4065,
arm,2019,,10/10/2019 18:10,0.001,2.697,,,
arm,2019,,10/20/2019 21:15,0.001,2.698,,,
arm,2019,,10/20/2019 22:35,0.001,2.699,,,
arm,2019,,10/20/2019 22:50,0.001,2.7,,,
arm,2019,,10/20/2019 22:55,0.001,2.701,,,
arm,2019,,10/20/2019 23:00,0.001,2.702,,,
arm,2019,,10/21/2019 15:00,0.001,2.703,,,
arm,2020,,4/20/2020 12:55,0.001,2.704,,,
arm,2020,,4/22/2020 22:55,0.001,2.705,,,
arm,2020,,5/7/2020 22:25,0.001,2.706,,,1
arm,2020,,5/14/2020 0:15,0.001,2.707,,,1
arm,2020,,5/14/2020 12:35,0.001,2.708,,,1
arm,2020,,5/14/2020 13:25,0.002,2.71,,,1
arm,2020,,5/14/2020 13:30,0.001,2.711,,,1
arm,2020,,5/14/2020 13:40,0.001,2.712,,,1
arm,2020,,5/14/2020 13:50,0.001,2.713,,,1
arm,2020,,5/14/2020 13:55,0.001,2.714,,,1
arm,2020,,5/14/2020 14:00,0.001,2.715,,,1
arm,2020,,5/16/2020 21:30,0.002,2.717,,,1
arm,2020,,5/16/2020 21:35,0.003,2.72,,,1
arm,2020,,5/16/2020 21:40,0.006,2.726,,,1
arm,2020,,5/16/2020 21:45,0.005,2.731,,,1
arm,2020,,5/16/2020 21:50,0.001,2.732,,,1
arm,2020,,5/22/2020 4:40,0.001,2.733,,,1
arm,2020,,5/23/2020 0:50,0.001,2.734,,,1
arm,2020,,5/23/2020 0:55,0.001,2.735,,,1
arm,2020,,5/23/2020 1:00,0.001,2.736,,,1
arm,2020,,5/23/2020 1:05,0.001,2.737,,,1
arm,2020,,5/23/2020 1:10,0.001,2.738,,,1
arm,2020,,5/23/2020 1:15,0.001,2.739,,,1
arm,2020,,5/23/2020 1:20,0.001,2.74,,,1
arm,2020,,5/23/2020 1:30,0.001,2.741,,,1
arm,2020,,5/23/2020 1:35,0.001,2.742,,,1
arm,2020,,5/23/2020 1:40,0.001,2.743,,,1
arm,2020,,5/23/2020 1:45,0.001,2.744,,,1
arm,2020,,5/24/2020 7:05,0.002,2.746,,,1
arm,2020,,5/24/2020 7:10,0.003,2.749,,,1
arm,2020,,5/24/2020 7:15,0.003,2.752,,,1
arm,2020,,5/24/2020 7:20,0.003,2.755,,,1
arm,2020,,5/24/2020 7:25,0.002,2.757,,,1
arm,2020,,5/24/2020 7:30,0.003,2.76,,,1
arm,2020,,5/24/2020 7:35,0.002,2.762,,,1
arm,2020,,5/24/2020 7:40,0.001,2.763,,,1
arm,2020,,5/24/2020 7:45,0.002,2.765,,,1
arm,2020,,5/24/2020 7:50,0.002,2.767,,,1
arm,2020,,5/24/2020 7:55,0.001,2.768,,,1
arm,2020,,5/24/2020 8:05,0.001,2.769,,,1
arm,2020,,5/24/2020 8:10,0.001,2.77,,,1
arm,2020,,5/24/2020 8:15,0.001,2.771,,,1
arm,2020,,5/25/2020 21:05,0.002,2.773,,,1
arm,2020,,5/25/2020 21:10,0.002,2.775,,,1
arm,2020,,5/25/2020 21:15,0.002,2.777,,,1
arm,2020,,5/25/2020 21:20,0.001,2.778,,,1
arm,2020,,5/26/2020 6:00,0.001,2.779,,,1
arm,2020,,5/26/2020 6:05,0.001,2.78,,,1
arm,2020,,5/26/2020 13:10,0.001,2.781,,,1
arm,2020,,5/26/2020 17:30,0.001,2.782,,,1
arm,2020,,5/26/2020 17:35,0.001,2.783,,,1
arm,2020,,5/26/2020 17:40,0.001,2.784,,,1
arm,2020,,5/27/2020 8:45,0,2.784,,,1
arm,2020,,5/27/2020 8:45,0,2.784,,,2
arm,2020,,6/9/2020 21:45,0.003,2.787,,,2
arm,2020,,6/9/2020 21:50,0.007,2.794,,,2
arm,2020,,6/9/2020 21:55,0.003,2.797,,,2
arm,2020,,6/9/2020 22:40,0.001,2.798,,,2
arm,2020,,6/10/2020 5:05,0.001,2.799,,,2
arm,2020,,6/19/2020 3:20,0.001,2.8,,,2
arm,2020,,6/19/2020 3:25,0.001,2.801,,,2
arm,2020,,6/19/2020 3:40,0.001,2.802,,,2
arm,2020,,6/19/2020 3:45,0.001,2.803,,,2
arm,2020,,6/19/2020 3:50,0.001,2.804,,,2
arm,2020,,6/25/2020 8:45,0,2.804,,,2
arm,2020,,6/25/2020 8:45,0,2.804,,,3
arm,2020,,6/28/2020 5:25,0.001,2.805,,,3
arm,2020,,6/28/2020 5:30,0.001,2.806,,,3
arm,2020,,6/28/2020 6:30,0.001,2.807,,,3
arm,2020,,7/1/2020 2:15,0.001,2.808,,,3
arm,2020,,7/1/2020 2:20,0.002,2.81,,,3
arm,2020,,7/1/2020 2:25,0.005,2.815,,,3
arm,2020,,7/1/2020 2:30,0.004,2.819,,,3
arm,2020,,7/1/2020 2:35,0.002,2.821,,,3
arm,2020,,7/1/2020 2:40,0.001,2.822,,,3
arm,2020,,7/1/2020 2:45,0.001,2.823,,,3
arm,2020,,7/1/2020 3:05,0.001,2.824,,,3
