site,year,eventID,date_time,rain,cumulative_rain,fstrips,fcontrol,pad
arm,2020,,7/1/2020 3:25,0.001,2.825,,,3
arm,2020,,7/1/2020 3:30,0.001,2.826,,,3
arm,2020,,7/1/2020 4:30,0.001,2.827,,,3
arm,2020,,7/1/2020 4:45,0.001,2.828,,,3
arm,2020,,7/1/2020 4:50,0.001,2.829,,,3
arm,2020,,7/15/2020 7:30,0.001,2.83,,,3
arm,2020,,7/15/2020 7:45,0.001,2.831,,,3
arm,2020,,7/18/2020 5:55,0.001,2.832,,,3
arm,2020,,7/20/2020 8:10,0.001,2.833,,,3
arm,2020,,7/23/2020 8:45,0.001,2.834,,,3
arm,2020,,7/23/2020 8:50,0.001,2.835,,,3
arm,2020,,7/23/2020 8:55,0.001,2.836,,,3
arm,2020,,7/23/2020 9:00,0.003,2.839,,,3
arm,2020,,7/23/2020 9:05,0.001,2.84,,,3
arm,2020,,7/23/2020 9:10,0.001,2.841,,,3
arm,2020,,7/23/2020 9:20,0.001,2.842,,,3
arm,2020,,7/23/2020 9:25,0.007,2.849,,,3
arm,2020,,7/23/2020 9:30,0.007,2.856,,,3
arm,2020,,7/23/2020 9:35,0.004,2.86,,,3
arm,2020,,7/23/2020 9:40,0.001,2.861,,,3
arm,2020,,7/23/2020 9:45,0.001,2.862,,,3
arm,2020,,7/23/2020 9:50,0.001,2.863,,,3
arm,2020,,7/23/2020 9:55,0.002,2.865,,,3
arm,2020,,7/23/2020 10:00,0.002,2.867,,,3
arm,2020,,7/23/2020 10:05,0.001,2.868,,,3
arm,2020,,7/23/2020 10:10,0.002,2.87,,,3
arm,2020,,7/23/2020 10:15,0.001,2.871,,,3
arm,2020,,7/23/2020 10:20,0.001,2.872,,,3
arm,2020,,7/23/2020 10:30,0.001,2.873,,,3
arm,2020,,7/23/2020 10:35,0.001,2.874,,,3
arm,2020,,7/26/2020 10:35,0.003,2.877,,,3
arm,2020,,7/26/2020 10:40,0.002,2.879,,,3
arm,2020,,7/26/2020 10:55,0.001,2.88,,,3
arm,2020,,7/26/2020 11:05,0.001,2.881,,,3
arm,2020,,7/26/2020 11:10,0.001,2.882,,,3
arm,2020,,7/26/2020 11:15,0.001,2.883,,,3
arm,2020,,7/26/2020 11:20,0.001,2.884,,,3
arm,2020,,7/26/2020 11:25,0.001,2.885,,,3
arm,2020,,7/26/2020 11:30,0.001,2.886,,,3
arm,2020,,7/26/2020 12:20,0.001,2.887,,,3
arm,2020,,7/29/2020 14:55,0.001,2.888,,,3
arm,2020,,7/29/2020 15:00,0.001,2.889,,,3
arm,2020,,7/29/2020 23:15,0.001,2.89,,,3
arm,2020,,7/29/2020 23:20,0.001,2.891,,,3
arm,2020,,7/29/2020 23:40,0.001,2.892,,,3
arm,2020,,7/29/2020 23:45,0.002,2.894,,,3
arm,2020,,7/29/2020 23:50,0.003,2.897,,,3
arm,2020,,7/29/2020 23:55,0.001,2.898,,,3
arm,2020,,8/1/2020 17:15,0.001,2.899,,,3
arm,2020,,8/1/2020 17:20,0.001,2.9,,,3
arm,2020,,8/4/2020 8:45,0,2.9,,,3
arm,2020,,8/9/2020 8:10,0.001,2.901,,,
arm,2020,,9/7/2020 21:15,0.001,2.902,,,
arm,2020,,9/7/2020 23:50,0.001,2.903,,,
arm,2020,,9/8/2020 0:15,0.001,2.904,,,
arm,2020,,9/8/2020 0:20,0.001,2.905,,,
arm,2020,,9/8/2020 0:35,0.001,2.906,,,
arm,2020,,9/8/2020 0:50,0.001,2.907,,,
arm,2020,,9/8/2020 0:55,0.001,2.908,,,
arm,2020,,9/8/2020 1:05,0.001,2.909,,,
arm,2020,,9/8/2020 1:15,0.001,2.91,,,
arm,2020,,9/8/2020 1:20,0.001,2.911,,,
arm,2020,,9/8/2020 1:25,0.001,2.912,,,
arm,2020,,9/8/2020 1:35,0.001,2.913,,,
arm,2020,,9/8/2020 1:40,0.001,2.914,,,
arm,2020,,9/8/2020 14:50,0.001,2.915,,,
arm,2020,,9/8/2020 15:35,0.001,2.916,,,
arm,2020,,9/8/2020 15:40,0.001,2.917,,,
arm,2020,,9/8/2020 15:45,0.001,2.918,,,
arm,2020,,9/8/2020 15:50,0.001,2.919,,,
arm,2020,,9/8/2020 16:05,0.001,2.92,,,
arm,2020,,9/8/2020 16:15,0.001,2.921,,,
arm,2020,,9/8/2020 16:30,0.001,2.922,,,
arm,2020,,9/8/2020 18:20,0.001,2.923,,,
arm,2020,,9/8/2020 18:30,0.001,2.924,,,
arm,2020,,9/8/2020 21:10,0.001,2.925,,,
arm,2020,,9/9/2020 2:40,0.002,2.927,,,
arm,2020,,9/9/2020 2:45,0.002,2.929,,,
arm,2020,,9/9/2020 2:50,0.002,2.931,,,
arm,2020,,9/9/2020 2:55,0.001,2.932,,,
arm,2020,,9/9/2020 3:00,0.001,2.933,,,
arm,2020,,9/9/2020 3:05,0.001,2.934,,,
arm,2020,,9/9/2020 3:10,0.001,2.935,,,
arm,2020,,9/9/2020 3:30,0.001,2.936,,,
arm,2020,,9/9/2020 3:35,0.001,2.937,,,
arm,2020,,9/9/2020 3:40,0.001,2.938,,,
arm,2020,,9/9/2020 4:35,0.001,2.939,,,
arm,2020,,9/9/2020 4:45,0.001,2.94,,,
arm,2020,,9/9/2020 5:55,0.001,2.941,,,
arm,2020,,9/9/2020 6:00,0.001,2.942,,,
arm,2020,,9/9/2020 6:05,0.001,2.943,,,
arm,2020,,9/9/2020 6:15,0.001,2.944,,,
arm,2020,,9/9/2020 6:40,0.001,2.945,,,
arm,2020,,9/9/2020 8:30,0.001,2.946,,,
arm,2020,,9/9/2020 8:35,0.001,2.947,,,
arm,2020,,9/9/2020 12:00,0.001,2.948,,,
arm,2020,,9/10/2020 2:25,0.001,2.949,,,
arm,2020,,9/10/2020 2:30,0.001,2.95,,,
arm,2020,,9/11/2020 22:00,0.001,2.951,,,
arm,2020,,9/11/2020 22:05,0.001,2.952,,,
arm,2020,,9/27/2020 9:50,0.001,2.953,,,
arm,2020,,10/3/2020 0:20,0.001,2.954,,,
arm,2020,,10/3/2020 0:30,0.001,2.955,,,
arm,2021,,4/7/2021 2:00,0.001,2.956,,,
arm,2021,,4/7/2021 2:05,0.001,2.957,,,
arm,2021,,4/7/2021 18:10,0.001,2.958,,,
arm,2021,,4/7/2021 18:50,0.001,2.959,,,
arm,2021,,4/7/2021 18:55,0.001,2.96,,,
arm,2021,,4/8/2021 1:55,0.001,2.961,,,
arm,2021,,5/8/2021 21:20,0.001,2.962,,,
arm,2021,,5/8/2021 21:25,0.002,2.964,,,
arm,2021,,5/8/2021 21:30,0.003,2.967,,,
arm,2021,,5/8/2021 21:35,0.004,2.971,,,
arm,2021,,5/8/2021 21:40,0.003,2.974,,,
arm,2021,,5/8/2021 21:45,0.002,2.976,,,
arm,2021,,5/8/2021 21:50,0.002,2.978,,,
arm,2021,,5/8/2021 21:55,0.002,2.98,,,
arm,2021,,5/8/2021 22:00,0.001,2.981,,,
arm,2021,,5/8/2021 22:05,0.001,2.982,,,
arm,2021,,5/8/2021 22:10,0.002,2.984,,,
arm,2021,,5/8/2021 22:15,0.001,2.985,,,
arm,2021,,5/8/2021 23:25,0.001,2.986,,,
arm,2021,,5/8/2021 23:30,0.001,2.987,,,
arm,2021,,5/8/2021 23:35,0.001,2.988,,,
arm,2021,,5/9/2021 0:15,0.001,2.989,,,
arm,2021,,5/9/2021 0:30,0.001,2.99,,,
arm,2021,,5/9/2021 1:05,0.001,2.991,,,
arm,2021,,5/9/2021 1:10,0.001,2.992,,,
arm,2021,,5/9/2021 1:15,0.001,2.993,,,
arm,2021,,5/9/2021 1:20,0.001,2.994,,,
arm,2021,,5/19/2021 8:35,0.003,2.997,,,
arm,2021,,5/19/2021 8:40,0.001,2.998,,,
arm,2021,,5/20/2021 18:00,0.001,2.999,,,
arm,2021,,5/20/2021 18:15,0.001,3,,,
arm,2021,,5/20/2021 18:20,0.001,3.001,,,
arm,2021,,5/20/2021 18:25,0.001,3.002,,,
arm,2021,,5/22/2021 9:05,0.001,3.003,,,
arm,2021,,5/25/2021 22:35,0.002,3.005,,,
arm,2021,,5/27/2021 3:45,0.001,3.006,,,
arm,2021,,5/27/2021 3:50,0.001,3.007,,,
arm,2021,,5/27/2021 3:55,0.001,3.008,,,
arm,2021,,5/27/2021 4:00,0.001,3.009,,,
arm,2021,,5/27/2021 4:05,0.003,3.012,,,
arm,2021,,5/27/2021 4:10,0.002,3.014,,,
arm,2021,,5/27/2021 4:15,0.001,3.015,,,
arm,2021,,5/27/2021 4:20,0.002,3.017,,,
arm,2021,,5/27/2021 4:25,0.002,3.019,,,
arm,2021,,5/27/2021 4:30,0.001,3.02,,,
arm,2021,,5/27/2021 4:40,0.003,3.023,,,
arm,2021,,5/27/2021 4:45,0.002,3.025,,,
arm,2021,,5/27/2021 4:50,0.002,3.027,,,
arm,2021,,6/17/2021 0:55,0.001,3.028,,,
arm,2021,,6/17/2021 1:10,0.001,3.029,,,
arm,2021,,6/17/2021 1:15,0.001,3.03,,,
arm,2021,,6/18/2021 23:35,0.006,3.036,,,
arm,2021,,6/18/2021 23:40,0.006,3.042,,,
arm,2021,,6/18/2021 23:45,0.002,3.044,,,
arm,2021,,6/19/2021 0:20,0.001,3.045,,,
arm,2021,,6/19/2021 0:25,0.002,3.047,,,
arm,2021,,6/19/2021 0:30,0.002,3.049,,,
arm,2021,,6/20/2021 2:10,0.001,3.05,,,
arm,2021,,6/20/2021 2:50,0.001,3.051,,,
arm,2021,,6/20/2021 2:55,0.002,3.053,,,
arm,2021,,6/20/2021 3:00,0.001,3.054,,,
arm,2021,,6/20/2021 3:10,0.001,3.055,,,
arm,2021,,6/20/2021 3:15,0.002,3.057,,,
arm,2021,,6/20/2021 3:20,0.001,3.058,,,
arm,2021,,6/20/2021 3:25,0.001,3.059,,,
arm,2021,,6/20/2021 7:55,0.001,3.06,,,
arm,2021,,6/24/2021 3:55,0.001,3.061,,,
arm,2021,,6/24/2021 4:00,0.001,3.062,,,
arm,2021,,6/24/2021 4:05,0.002,3.064,,,
arm,2021,,6/24/2021 4:10,0.002,3.066,,,
arm,2021,,6/24/2021 4:15,0.001,3.067,,,
arm,2021,,6/24/2021 4:20,0.001,3.068,,,
arm,2021,,6/24/2021 20:20,0.001,3.069,,,
arm,2021,,6/24/2021 20:30,0.001,3.07,,,
arm,2021,,6/24/2021 21:00,0.001,3.071,,,
arm,2021,,6/24/2021 21:05,0.001,3.072,,,
arm,2021,,6/26/2021 1:35,0.001,3.073,,,
arm,2021,,6/26/2021 1:40,0.001,3.074,,,
arm,2021,,6/26/2021 4:25,0.001,3.075,,,
arm,2021,,6/28/2021 17:10,0.001,3.076,,,
arm,2021,,7/7/2021 4:00,0.001,3.077,,,
arm,2021,,7/7/2021 4:10,0.001,3.078,,,
arm,2021,,7/7/2021 4:30,0.001,3.079,,,
arm,2021,,7/7/2021 5:30,0.001,3.08,,,
arm,2021,,7/7/2021 5:50,0.001,3.081,,,
arm,2021,,7/7/2021 5:55,0.002,3.083,,,
arm,2021,,7/7/2021 6:05,0.001,3.084,,,
arm,2021,,7/7/2021 6:10,0.001,3.085,,,
arm,2021,,7/7/2021 6:25,0.001,3.086,,,
arm,2021,,7/7/2021 6:30,0.001,3.087,,,
arm,2021,,7/7/2021 6:45,0.001,3.088,,,
arm,2021,,7/9/2021 3:25,0.001,3.089,,,
arm,2021,,7/10/2021 0:00,0.001,3.09,,,
arm,2021,,7/10/2021 0:05,0.01,3.1,,,
arm,2021,,7/10/2021 0:10,0.012,3.112,,,
arm,2021,,7/10/2021 0:15,0.008,3.12,,,
arm,2021,,7/10/2021 0:20,0.008,3.128,,,
arm,2021,,7/10/2021 0:25,0.004,3.132,,,
arm,2021,,7/10/2021 0:30,0.002,3.134,,,
arm,2021,,7/10/2021 0:35,0.002,3.136,,,
arm,2021,,7/10/2021 0:40,0.002,3.138,,,
arm,2021,,7/10/2021 0:45,0.002,3.14,,,
arm,2021,,7/10/2021 0:50,0.002,3.142,,,
arm,2021,,7/10/2021 0:55,0.001,3.143,,,
arm,2021,,7/10/2021 1:00,0.001,3.144,,,
arm,2021,,7/10/2021 2:00,0.001,3.145,,,
arm,2021,,7/10/2021 2:20,0.001,3.146,,,
arm,2021,,7/10/2021 2:45,0.001,3.147,,,
arm,2021,,7/10/2021 2:55,0.001,3.148,,,
arm,2021,,7/10/2021 3:00,0.001,3.149,,,
arm,2021,,7/10/2021 15:20,0.001,3.15,,,
arm,2021,,7/10/2021 15:25,0.002,3.152,,,
arm,2021,,7/10/2021 15:30,0.002,3.154,,,
arm,2021,,7/10/2021 15:35,0.001,3.155,,,
arm,2021,,7/10/2021 15:40,0.001,3.156,,,
arm,2021,,7/10/2021 15:45,0.001,3.157,,,
arm,2021,,7/13/2021 17:05,0.001,3.158,,,
arm,2021,,7/15/2021 6:50,0.001,3.159,,,
arm,2021,,7/15/2021 6:55,0.001,3.16,,,
arm,2021,,7/15/2021 7:00,0.001,3.161,,,
arm,2021,,7/15/2021 7:05,0.001,3.162,,,
arm,2021,,7/15/2021 7:10,0.001,3.163,,,
arm,2021,,7/30/2021 8:05,0.001,3.164,,,
arm,2021,,7/30/2021 8:10,0.003,3.167,,,
arm,2021,,7/30/2021 8:15,0.001,3.168,,,
arm,2021,,7/30/2021 8:20,0.001,3.169,,,
arm,2021,,7/30/2021 20:30,0.001,3.17,,,
arm,2021,,7/30/2021 20:35,0.001,3.171,,,
arm,2021,,7/30/2021 20:40,0.001,3.172,,,
arm,2021,,7/30/2021 20:45,0.004,3.176,,,
arm,2021,,7/30/2021 20:50,0.007,3.183,,,
arm,2021,,7/30/2021 20:55,0.002,3.185,,,
arm,2021,,7/31/2021 1:55,0.001,3.186,,,
arm,2021,,7/31/2021 2:00,0.002,3.188,,,
arm,2021,,7/31/2021 2:05,0.002,3.19,,,
arm,2021,,7/31/2021 2:10,0.007,3.197,,,
arm,2021,,7/31/2021 2:15,0.007,3.204,,,
arm,2021,,7/31/2021 2:20,0.009,3.213,,,
arm,2021,,7/31/2021 2:25,0.008,3.221,,,
arm,2021,,7/31/2021 2:30,0.005,3.226,,,
arm,2021,,7/31/2021 2:35,0.003,3.229,,,
arm,2021,,7/31/2021 2:40,0.002,3.231,,,
arm,2021,,7/31/2021 2:45,0.002,3.233,,,
arm,2021,,7/31/2021 2:50,0.001,3.234,,,
arm,2021,,7/31/2021 2:55,0.001,3.235,,,
arm,2021,,7/31/2021 4:10,0.001,3.236,,,
arm,2021,,7/31/2021 4:15,0.001,3.237,,,
arm,2021,,7/31/2021 4:20,0.001,3.238,,,
arm,2021,,7/31/2021 4:25,0.001,3.239,,,
arm,2021,,7/31/2021 4:30,0.001,3.24,,,
arm,2021,,7/31/2021 4:35,0.001,3.241,,,
arm,2021,,7/31/2021 4:45,0.001,3.242,,,
arm,2021,,7/31/2021 4:50,0.001,3.243,,,
arm,2021,,7/31/2021 4:55,0.001,3.244,,,
arm,2021,,7/31/2021 5:00,0.001,3.245,,,
arm,2021,,7/31/2021 5:15,0.001,3.246,,,
arm,2021,,7/31/2021 5:40,0.001,3.247,,,
arm,2021,,8/6/2021 2:55,0.003,3.25,,,
arm,2021,,8/6/2021 3:00,0.001,3.251,,,
arm,2021,,8/7/2021 12:00,0.001,3.252,,,
arm,2021,,8/7/2021 12:05,0.001,3.253,,,
arm,2021,,8/8/2021 0:35,0.001,3.254,,,
arm,2021,,8/8/2021 0:55,0.001,3.255,,,
arm,2021,,8/8/2021 1:05,0.001,3.256,,,
arm,2021,,8/8/2021 1:10,0.001,3.257,,,
arm,2021,,8/8/2021 1:15,0.001,3.258,,,
arm,2021,,8/8/2021 1:20,0.001,3.259,,,
arm,2021,,8/8/2021 1:25,0.001,3.26,,,
arm,2021,,8/8/2021 1:30,0.001,3.261,,,
arm,2021,,8/8/2021 1:35,0.001,3.262,,,
arm,2021,,8/8/2021 1:50,0.001,3.263,,,
arm,2021,,8/25/2021 4:25,0.001,3.264,,,
arm,2021,,8/29/2021 5:25,0.001,3.265,,,
arm,2021,,8/31/2021 1:10,0.001,3.266,,,
arm,2021,,8/31/2021 1:15,0.001,3.267,,,
arm,2021,,8/31/2021 1:20,0.002,3.269,,,
arm,2021,,8/31/2021 1:25,0.003,3.272,,,
arm,2021,,8/31/2021 1:30,0.005,3.277,,,
arm,2021,,8/31/2021 1:35,0.004,3.281,,,
arm,2021,,8/31/2021 1:40,0.001,3.282,,,
arm,2021,,8/31/2021 1:45,0.001,3.283,,,
arm,2021,,8/31/2021 2:30,0.001,3.284,,,
arm,2021,,8/31/2021 2:35,0.001,3.285,,,
arm,2021,,8/31/2021 2:40,0.001,3.286,,,
arm,2021,,8/31/2021 2:45,0.001,3.287,,,
arm,2021,,8/31/2021 2:50,0.001,3.288,,,
arm,2021,,8/31/2021 2:55,0.001,3.289,,,
arm,2021,,8/31/2021 3:00,0.001,3.29,,,
arm,2021,,8/31/2021 3:05,0.001,3.291,,,
arm,2021,,8/31/2021 3:10,0.001,3.292,,,
arm,2021,,8/31/2021 3:15,0.001,3.293,,,
arm,2021,,8/31/2021 3:40,0.001,3.294,,,
arm,2021,,8/31/2021 3:45,0.001,3.295,,,
arm,2021,,8/31/2021 3:50,0.001,3.296,,,
arm,2021,,8/31/2021 3:55,0.001,3.297,,,
arm,2021,,8/31/2021 4:05,0.001,3.298,,,
arm,2021,,8/31/2021 4:10,0.001,3.299,,,
arm,2021,,8/31/2021 4:20,0.001,3.3,,,
arm,2021,,8/31/2021 4:30,0.001,3.301,,,
arm,2021,,8/31/2021 4:40,0.001,3.302,,,
arm,2021,,8/31/2021 4:50,0.001,3.303,,,
arm,2021,,8/31/2021 4:55,0.001,3.304,,,
arm,2021,,8/31/2021 5:05,0.001,3.305,,,
arm,2021,,8/31/2021 5:10,0.001,3.306,,,
arm,2021,,8/31/2021 5:20,0.001,3.307,,,
arm,2021,,8/31/2021 5:25,0.001,3.308,,,
arm,2021,,8/31/2021 5:35,0.001,3.309,,,
arm,2021,,8/31/2021 5:40,0.001,3.31,,,
arm,2021,,8/31/2021 7:30,0.001,3.311,,,
arm,2021,,8/31/2021 7:40,0.001,3.312,,,
arm,2021,,8/31/2021 7:45,0.001,3.313,,,
arm,2021,,8/31/2021 7:55,0.001,3.314,,,
arm,2021,,9/3/2021 1:25,0.001,3.315,,,
arm,2021,,9/3/2021 1:40,0.001,3.316,,,
arm,2021,,9/3/2021 1:45,0.001,3.317,,,
arm,2021,,9/3/2021 2:45,0.001,3.318,,,
arm,2021,,9/3/2021 2:50,0.001,3.319,,,
arm,2021,,9/3/2021 3:00,0.001,3.32,,,
arm,2021,,9/17/2021 8:50,0.001,3.321,,,
arm,2021,,9/30/2021 1:40,0.001,3.322,,,
arm,2021,,9/30/2021 1:45,0.004,3.326,,,
arm,2021,,9/30/2021 1:50,0.001,3.327,,,
arm,2021,,9/30/2021 3:00,0.001,3.328,,,
arm,2021,,9/30/2021 3:10,0.003,3.331,,,
arm,2021,,9/30/2021 3:35,0.003,3.334,,,
arm,2021,,9/30/2021 3:40,0.001,3.335,,,
arm,2021,,9/30/2021 3:45,0.001,3.336,,,
arm,2021,,9/30/2021 3:50,0.003,3.339,,,
arm,2021,,9/30/2021 3:55,0.007,3.346,,,
arm,2021,,9/30/2021 4:00,0.003,3.349,,,
arm,2021,,9/30/2021 4:05,0.001,3.35,,,
arm,2021,,9/30/2021 4:10,0.001,3.351,,,
arm,2021,,9/30/2021 4:20,0.002,3.353,,,
arm,2021,,9/30/2021 4:25,0.002,3.355,,,
arm,2021,,9/30/2021 4:30,0.002,3.357,,,
arm,2021,,9/30/2021 4:35,0.003,3.36,,,
arm,2021,,9/30/2021 4:40,0.003,3.363,,,
arm,2021,,9/30/2021 4:45,0.004,3.367,,,
arm,2021,,9/30/2021 4:50,0.001,3.368,,,
arm,2021,,10/13/2021 2:30,0.001,3.369,,,
arm,2021,,10/13/2021 3:30,0.001,3.37,,,
arm,2021,,10/13/2021 3:50,0.001,3.371,,,
arm,2021,,10/13/2021 3:55,0.005,3.376,,,
arm,2021,,10/13/2021 4:00,0.001,3.377,,,
arm,2021,,10/13/2021 4:05,0.001,3.378,,,
arm,2021,,10/13/2021 4:10,0.004,3.382,,,
arm,2021,,10/13/2021 4:15,0.002,3.384,,,
arm,2021,,10/13/2021 4:20,0.002,3.386,,,
arm,2021,,10/13/2021 4:25,0.004,3.39,,,
arm,2021,,10/13/2021 4:30,0.001,3.391,,,
arm,2021,,10/13/2021 4:45,0.001,3.392,,,
arm,2021,,10/13/2021 4:50,0.002,3.394,,,
arm,2021,,10/13/2021 4:55,0.001,3.395,,,
arm,2021,,10/24/2021 1:50,0.002,3.397,,,
arm,2021,,10/24/2021 1:55,0.001,3.398,,,
arm,2021,,10/24/2021 2:00,0.001,3.399,,,
arm,2021,,10/24/2021 2:05,0.001,3.4,,,
arm,2021,,10/24/2021 2:40,0.001,3.401,,,
arm,2021,,10/24/2021 2:50,0.001,3.402,,,
arm,2021,,10/24/2021 3:45,0.001,3.403,,,
arm,2021,,10/24/2021 3:55,0.001,3.404,,,
arm,2021,,10/24/2021 4:00,0.001,3.405,,,
arm,2021,,10/24/2021 4:20,0.001,3.406,,,
arm,2021,,10/24/2021 4:30,0.001,3.407,,,
arm,2021,,10/24/2021 4:45,0.001,3.408,,,
arm,2021,,10/24/2021 4:50,0.001,3.409,,,
arm,2021,,10/24/2021 4:55,0.001,3.41,,,
arm,2021,,10/24/2021 5:00,0.001,3.411,,,
arm,2021,,10/24/2021 5:10,0.001,3.412,,,
arm,2021,,10/24/2021 5:15,0.001,3.413,,,
arm,2021,,10/24/2021 6:35,0.001,3.414,,,
arm,2021,,10/24/2021 7:35,0.001,3.415,,,
arm,2021,,10/24/2021 7:40,0.001,3.416,,,
arm,2021,,10/24/2021 9:30,0.001,3.417,,,
arm,2021,,10/24/2021 9:35,0.001,3.418,,,
arm,2021,,10/24/2021 9:45,0.001,3.419,,,
arm,2021,,10/24/2021 9:55,0.001,3.42,,,
arm,2021,,10/24/2021 13:00,0.001,3.421,,,
arm,2021,,10/24/2021 13:30,0.001,3.422,,,
arm,2021,,10/24/2021 14:40,0.001,3.423,,,
arm,2021,,10/24/2021 14:45,0.001,3.424,,,
arm,2021,,10/24/2021 14:50,0.001,3.425,,,
arm,2021,,10/24/2021 14:55,0.001,3.426,,,
arm,2021,,10/24/2021 15:55,0.001,3.427,,,
arm,2021,,10/24/2021 16:05,0.001,3.428,,,
arm,2021,,10/24/2021 16:10,0.001,3.429,,,
arm,2021,,10/24/2021 16:15,0.001,3.43,,,
arm,2021,,10/24/2021 16:20,0.001,3.431,,,
arm,2021,,10/24/2021 16:25,0.001,3.432,,,
arm,2021,,10/24/2021 16:30,0.001,3.433,,,
