site,year,date_time,rain,fstrips,fcontrol,pad,,
arm,2018,5/1/2018 19:50,0.001,,,,,
arm,2018,5/1/2018 20:15,0.003,,,,,
arm,2018,5/1/2018 20:20,0.001,,,,,
arm,2018,5/1/2018 20:25,0.002,,,,,
arm,2018,5/1/2018 20:30,0.001,,,,,
arm,2018,5/1/2018 20:35,0.001,,,,,
arm,2018,5/2/2018 19:40,0.001,,,,,
arm,2018,5/2/2018 19:45,0.003,,,,,
arm,2018,5/2/2018 19:50,0.002,,,,,
arm,2018,5/2/2018 19:55,0.005,,,,,
arm,2018,5/2/2018 20:00,0.004,,,,,
arm,2018,5/2/2018 20:05,0.002,,,,,
arm,2018,5/2/2018 20:10,0.001,,,,,
arm,2018,5/2/2018 20:30,0.001,,,,,
arm,2018,5/2/2018 20:35,0.001,,,,,
arm,2018,5/2/2018 20:45,0.001,,,,,
arm,2018,5/3/2018 16:20,0.004,,,,,
arm,2018,5/3/2018 16:25,0.003,,,,,
arm,2018,5/3/2018 17:10,0.001,,,,,
arm,2018,5/3/2018 17:25,0.001,,,,,
arm,2018,5/3/2018 17:30,0.001,,,,,
arm,2018,5/3/2018 17:40,0.002,,,,,
arm,2018,5/3/2018 17:45,0.001,,,,,
arm,2018,5/11/2018 6:40,0.001,,,,,
arm,2018,5/11/2018 6:50,0.001,,,,,
arm,2018,5/11/2018 6:55,0.001,,,,,
arm,2018,5/14/2018 3:45,0.001,,,,,
arm,2018,5/14/2018 3:55,0.001,,,,,
arm,2018,5/14/2018 4:30,0.001,,,,,
arm,2018,5/14/2018 8:45,0,,,1,,
arm,2018,5/29/2018 17:00,0.001,,,1,,
arm,2018,5/29/2018 17:05,0.001,,,1,,
arm,2018,5/29/2018 17:25,0.001,,,1,,
arm,2018,5/29/2018 17:30,0.001,,,1,,
arm,2018,5/29/2018 17:35,0.001,,,1,,
arm,2018,5/29/2018 17:40,0.001,,,1,,
arm,2018,5/29/2018 17:45,0.001,,,1,,
arm,2018,5/29/2018 18:10,0.001,,,1,,
arm,2018,5/29/2018 18:50,0.001,,,1,,
arm,2018,5/29/2018 19:00,0.001,,,1,,
arm,2018,6/2/2018 1:45,0.001,,,1,,
arm,2018,6/2/2018 1:50,0.008,,,1,,
arm,2018,6/2/2018 1:55,0.005,,,1,,
arm,2018,6/2/2018 2:00,0.003,,,1,,
arm,2018,6/2/2018 2:05,0.003,,,1,,
arm,2018,6/2/2018 2:10,0.004,,,1,,
arm,2018,6/2/2018 2:15,0.002,,,1,,
arm,2018,6/2/2018 2:20,0.002,,,1,,
arm,2018,6/2/2018 2:25,0.001,,,1,,
arm,2018,6/2/2018 2:30,0.002,,,1,,
arm,2018,6/2/2018 2:35,0.001,,,1,,
arm,2018,6/2/2018 2:40,0.001,,,1,,
arm,2018,6/2/2018 2:45,0.001,,,1,,
arm,2018,6/2/2018 3:00,0.001,,,1,,
arm,2018,6/2/2018 3:05,0.001,,,1,,
arm,2018,6/2/2018 3:10,0.001,,,1,,
arm,2018,6/2/2018 3:15,0.001,,,1,,
arm,2018,6/2/2018 3:20,0.001,,,1,,
arm,2018,6/2/2018 3:25,0.002,,,1,,
arm,2018,6/2/2018 3:30,0.001,,,1,,
arm,2018,6/2/2018 3:35,0.001,,,1,,
arm,2018,6/2/2018 3:40,0.001,,,1,,
arm,2018,6/2/2018 3:45,0.001,,,1,,
arm,2018,6/2/2018 3:50,0.001,,,1,,
arm,2018,6/2/2018 3:55,0.001,,,1,,
arm,2018,6/2/2018 4:00,0.001,,,1,,
arm,2018,6/2/2018 4:05,0.001,,,1,,
arm,2018,6/2/2018 4:15,0.001,,,1,,
arm,2018,6/2/2018 4:25,0.001,,,1,,
arm,2018,6/2/2018 4:55,0.001,,,1,,
arm,2018,6/2/2018 5:00,0.001,,,1,,
arm,2018,6/2/2018 5:10,0.001,,,1,,
arm,2018,6/2/2018 5:15,0.001,,,1,,
arm,2018,6/2/2018 5:25,0.001,,,1,,
arm,2018,6/5/2018 8:45,0,,,2,,
arm,2018,6/9/2018 5:55,0.001,,,2,,
arm,2018,6/10/2018 7:05,0.001,,,2,,
arm,2018,6/10/2018 7:15,0.003,,,2,,
arm,2018,6/10/2018 7:20,0.003,,,2,,
arm,2018,6/10/2018 7:25,0.001,,,2,,
arm,2018,6/10/2018 7:45,0.001,,,2,,
arm,2018,6/10/2018 7:50,0.001,,,2,,
arm,2018,6/10/2018 8:55,0.002,,,2,,
arm,2018,6/11/2018 3:05,0.002,,,2,,
arm,2018,6/11/2018 3:10,0.001,,,2,,
arm,2018,6/11/2018 3:15,0.001,,,2,,
arm,2018,6/11/2018 3:25,0.001,,,2,,
arm,2018,6/11/2018 3:30,0.001,,,2,,
arm,2018,6/11/2018 10:10,0.001,,,2,,
arm,2018,6/11/2018 11:00,0.002,,,2,,
arm,2018,6/11/2018 11:05,0.006,,,2,,
arm,2018,6/11/2018 11:10,0.001,,,2,,
arm,2018,6/11/2018 11:15,0.001,,,2,,
arm,2018,6/11/2018 18:15,0.001,,,2,,
arm,2018,6/11/2018 18:20,0.001,,,2,,
arm,2018,6/11/2018 18:25,0.001,,,2,,
arm,2018,6/11/2018 18:30,0.002,,,2,,
arm,2018,6/11/2018 18:35,0.002,,,2,,
arm,2018,6/11/2018 18:40,0.002,,,2,,
arm,2018,6/11/2018 18:45,0.002,,,2,,
arm,2018,6/11/2018 18:50,0.002,,,2,,
arm,2018,6/11/2018 18:55,0.001,,,2,,
arm,2018,6/11/2018 19:00,0.001,,,2,,
arm,2018,6/11/2018 19:05,0.001,,,2,,
arm,2018,6/11/2018 19:10,0.001,,,2,,
arm,2018,6/11/2018 19:15,0.002,,,2,,
arm,2018,6/11/2018 19:20,0.002,,,2,,
arm,2018,6/11/2018 19:25,0.001,,,2,,
arm,2018,6/11/2018 19:30,0.001,,,2,,
arm,2018,6/11/2018 19:35,0.001,,,2,,
arm,2018,6/14/2018 8:45,0,,,3,,
arm,2018,6/18/2018 18:20,0.003,,,3,,
arm,2018,6/18/2018 18:25,0.002,,,3,,
arm,2018,6/18/2018 19:35,0.001,,,3,,
arm,2018,6/19/2018 2:00,0.001,,,3,,
arm,2018,6/19/2018 4:25,0.001,,,3,,
arm,2018,6/19/2018 4:30,0.001,,,3,,
arm,2018,6/19/2018 4:35,0.001,,,3,,
arm,2018,6/19/2018 4:40,0.001,,,3,,
arm,2018,6/19/2018 4:45,0.003,,,3,,
arm,2018,6/19/2018 4:50,0.003,,,3,,
arm,2018,6/19/2018 4:55,0.001,,,3,,
arm,2018,6/19/2018 5:00,0.001,,,3,,
arm,2018,6/19/2018 6:00,0.001,,,3,,
arm,2018,6/19/2018 6:05,0.001,,,3,,
arm,2018,6/19/2018 6:25,0.002,,,3,,
arm,2018,6/19/2018 6:30,0.002,,,3,,
arm,2018,6/19/2018 6:35,0.003,,,3,,
arm,2018,6/19/2018 6:40,0.002,,,3,,
arm,2018,6/19/2018 6:45,0.001,,,3,,
arm,2018,6/19/2018 6:50,0.001,,,3,,
arm,2018,6/19/2018 8:25,0.001,,,3,,
arm,2018,6/19/2018 8:50,0.001,,,3,,
arm,2018,6/19/2018 9:10,0.001,,,3,,
arm,2018,6/19/2018 9:15,0.001,,,3,,
arm,2018,6/19/2018 9:20,0.001,,,3,,
arm,2018,6/19/2018 9:30,0.001,,,3,,
arm,2018,6/20/2018 11:50,0.001,,,3,,
arm,2018,6/20/2018 17:35,0.001,,,3,,
arm,2018,6/21/2018 18:20,0.002,,,3,,
arm,2018,6/21/2018 18:25,0.001,,,3,,
arm,2018,6/24/2018 18:20,0.001,,,3,,
arm,2018,6/24/2018 18:25,0.002,,,3,,
arm,2018,6/24/2018 18:30,0.004,,,3,,
arm,2018,6/24/2018 18:35,0.002,,,3,,
arm,2018,6/24/2018 18:40,0.002,,,3,,
arm,2018,6/24/2018 18:45,0.001,,,3,,
arm,2018,6/25/2018 13:35,0.001,,,3,,
arm,2018,6/25/2018 13:40,0.001,,,3,,
arm,2018,6/25/2018 17:10,0.001,,,3,,
arm,2018,6/25/2018 17:15,0.002,,,3,,
arm,2018,6/25/2018 17:20,0.001,,,3,,
arm,2018,6/25/2018 21:15,0.002,,,3,,
arm,2018,6/25/2018 21:20,0.003,,,3,,
arm,2018,6/25/2018 21:25,0.002,,,3,,
arm,2018,6/25/2018 21:30,0.001,,,3,,
arm,2018,6/28/2018 10:50,0.001,,,3,,
arm,2018,6/28/2018 10:55,0.001,,,3,,
arm,2018,6/28/2018 11:00,0.001,,,3,,
arm,2018,6/28/2018 13:00,0,,,3,,
arm,2018,6/30/2018 18:00,0.001,,,,,
arm,2018,6/30/2018 18:05,0.001,,,,,
arm,2018,6/30/2018 20:35,0.001,,,,,
arm,2018,6/30/2018 20:40,0.002,,,,,
arm,2018,6/30/2018 20:45,0.001,,,,,
arm,2018,6/30/2018 20:50,0.002,,,,,
arm,2018,6/30/2018 20:55,0.003,,,,,
arm,2018,7/1/2018 1:10,0.001,,,,,
arm,2018,7/1/2018 1:15,0.001,,,,,
arm,2018,7/1/2018 1:20,0.001,,,,,
arm,2018,7/1/2018 1:25,0.001,,,,,
arm,2018,7/1/2018 1:30,0.001,,,,,
arm,2018,7/1/2018 1:35,0.002,,,,,
arm,2018,7/1/2018 1:40,0.001,,,,,
arm,2018,7/1/2018 1:45,0.001,,,,,
arm,2018,7/1/2018 1:50,0.001,,,,,
arm,2018,7/1/2018 1:55,0.002,,,,,
arm,2018,7/1/2018 2:00,0.001,,,,,
arm,2018,7/1/2018 2:10,0.001,,,,,
arm,2018,7/13/2018 15:45,0.001,,,,,
arm,2018,7/13/2018 15:50,0.001,,,,,
arm,2018,7/13/2018 15:55,0.001,,,,,
arm,2018,7/13/2018 19:40,0.001,,,,,
arm,2018,7/19/2018 8:35,0.001,,,,,
arm,2018,7/28/2018 7:10,0.001,,,,,
arm,2018,7/28/2018 7:20,0.001,,,,,
arm,2018,7/28/2018 7:25,0.001,,,,,
arm,2018,7/28/2018 7:35,0.001,,,,,
arm,2018,8/7/2018 3:55,0.001,,,,,
arm,2018,8/7/2018 4:05,0.001,,,,,
arm,2018,8/7/2018 4:10,0.001,,,,,
arm,2018,8/14/2018 11:50,0.001,,,,,
arm,2018,8/14/2018 20:15,0.001,,,,,
arm,2018,8/14/2018 20:20,0.003,,,,,
arm,2018,8/14/2018 20:25,0.001,,,,,
arm,2018,8/14/2018 20:30,0.001,,,,,
arm,2018,8/14/2018 20:35,0.002,,,,,
arm,2018,8/14/2018 20:40,0.001,,,,,
arm,2018,8/14/2018 20:45,0.001,,,,,
arm,2018,8/14/2018 20:55,0.001,,,,,
arm,2018,8/14/2018 21:30,0.001,,,,,
arm,2018,8/14/2018 21:35,0.004,,,,,
arm,2018,8/14/2018 21:40,0.004,,,,,
arm,2018,8/14/2018 21:45,0.004,,,,,
arm,2018,8/14/2018 21:50,0.002,,,,,
arm,2018,8/14/2018 21:55,0.001,,,,,
arm,2018,8/14/2018 22:00,0.001,,,,,
arm,2018,8/14/2018 22:25,0.001,,,,,
arm,2018,8/14/2018 22:30,0.002,,,,,
arm,2018,8/14/2018 22:35,0.001,,,,,
arm,2018,8/14/2018 22:50,0.001,,,,,
arm,2018,8/14/2018 22:55,0.001,,,,,
arm,2018,8/14/2018 23:00,0.001,,,,,
arm,2018,8/14/2018 23:05,0.001,,,,,
arm,2018,8/14/2018 23:10,0.001,,,,,
arm,2018,8/14/2018 23:20,0.001,,,,,
arm,2018,8/16/2018 7:40,0.002,,,,,
arm,2018,8/16/2018 7:45,0.003,,,,,
arm,2018,8/16/2018 7:50,0.001,,,,,
arm,2018,8/16/2018 7:55,0.001,,,,,
arm,2018,8/16/2018 8:00,0.002,,,,,
arm,2018,8/16/2018 8:50,0.001,,,,,
arm,2018,8/19/2018 18:25,0.003,,,,,
arm,2018,8/19/2018 19:45,0.001,,,,,
arm,2018,8/19/2018 19:50,0.001,,,,,
arm,2018,8/19/2018 19:55,0.001,,,,,
arm,2018,8/19/2018 20:00,0.002,,,,,
arm,2018,8/19/2018 20:05,0.004,,,,,
arm,2018,8/19/2018 20:10,0.005,,,,,
arm,2018,8/19/2018 20:15,0.004,,,,,
arm,2018,8/19/2018 20:20,0.004,,,,,
arm,2018,8/19/2018 20:25,0.003,,,,,
arm,2018,8/19/2018 20:30,0.002,,,,,
arm,2018,8/19/2018 20:35,0.001,,,,,
arm,2018,8/19/2018 20:55,0.001,,,,,
arm,2018,8/19/2018 21:00,0.001,,,,,
arm,2018,8/19/2018 21:15,0.001,,,,,
arm,2018,8/19/2018 21:35,0.001,,,,,
arm,2018,8/19/2018 21:40,0.001,,,,,
arm,2018,8/19/2018 21:45,0.001,,,,,
arm,2018,8/19/2018 21:50,0.002,,,,,
arm,2018,8/19/2018 21:55,0.001,,,,,
arm,2018,8/19/2018 22:00,0.001,,,,,
arm,2018,8/19/2018 22:05,0.001,,,,,
arm,2018,8/19/2018 22:10,0.001,,,,,
arm,2018,8/19/2018 22:15,0.001,,,,,
arm,2018,8/19/2018 22:20,0.001,,,,,
arm,2018,8/19/2018 22:25,0.001,,,,,
arm,2018,8/19/2018 22:30,0.001,,,,,
arm,2018,8/19/2018 23:10,0.001,,,,,
arm,2018,8/19/2018 23:15,0.001,,,,,
arm,2018,8/19/2018 23:20,0.002,,,,,
arm,2018,8/19/2018 23:25,0.002,,,,,
arm,2018,8/19/2018 23:30,0.003,,,,,
arm,2018,8/19/2018 23:35,0.002,,,,,
arm,2018,8/19/2018 23:40,0.001,,,,,
arm,2018,8/19/2018 23:45,0.001,,,,,
arm,2018,8/19/2018 23:50,0.001,,,,,
arm,2018,8/19/2018 23:55,0.001,,,,,
arm,2018,8/20/2018 0:00,0.001,,,,,
arm,2018,8/20/2018 0:05,0.001,,,,,
arm,2018,8/20/2018 0:10,0.002,,,,,
arm,2018,8/20/2018 0:15,0.002,,,,,
arm,2018,8/20/2018 0:20,0.002,,,,,
arm,2018,8/20/2018 0:25,0.002,,,,,
arm,2018,8/20/2018 0:30,0.001,,,,,
arm,2018,8/20/2018 0:35,0.001,,,,,
arm,2018,8/20/2018 0:40,0.001,,,,,
arm,2018,8/20/2018 0:45,0.002,,,,,
arm,2018,8/20/2018 0:50,0.003,,,,,
arm,2018,8/20/2018 0:55,0.001,,,,,
arm,2018,8/20/2018 1:00,0.001,,,,,
arm,2018,8/20/2018 1:05,0.001,,,,,
arm,2018,8/20/2018 1:10,0.001,,,,,
arm,2018,8/20/2018 1:15,0.001,,,,,
arm,2018,8/20/2018 1:20,0.002,,,,,
arm,2018,8/20/2018 1:25,0.001,,,,,
arm,2018,8/20/2018 1:30,0.001,,,,,
arm,2018,8/20/2018 1:35,0.001,,,,,
arm,2018,8/20/2018 1:40,0.001,,,,,
arm,2018,8/20/2018 1:45,0.001,,,,,
arm,2018,8/20/2018 1:50,0.003,,,,,
arm,2018,8/20/2018 1:55,0.003,,,,,
arm,2018,8/20/2018 2:00,0.003,,,,,
arm,2018,8/20/2018 2:05,0.003,,,,,
arm,2018,8/20/2018 2:10,0.004,,,,,
arm,2018,8/20/2018 2:15,0.003,,,,,
arm,2018,8/20/2018 2:20,0.003,,,,,
arm,2018,8/20/2018 2:25,0.003,,,,,
arm,2018,8/20/2018 2:30,0.002,,,,,
arm,2018,8/20/2018 2:35,0.002,,,,,
arm,2018,8/20/2018 2:40,0.001,,,,,
arm,2018,8/20/2018 2:45,0.001,,,,,
arm,2018,8/20/2018 2:50,0.001,,,,,
arm,2018,8/20/2018 3:05,0.001,,,,,
arm,2018,8/20/2018 3:10,0.001,,,,,
arm,2018,8/20/2018 3:50,0.001,,,,,
arm,2018,8/20/2018 3:55,0.001,,,,,
arm,2018,8/20/2018 4:00,0.001,,,,,
arm,2018,8/20/2018 4:05,0.002,,,,,
arm,2018,8/20/2018 4:15,0.001,,,,,
arm,2018,8/20/2018 5:15,0.001,,,,,
arm,2018,8/20/2018 6:05,0.001,,,,,
arm,2018,8/20/2018 6:40,0.001,,,,,
arm,2018,8/20/2018 6:50,0.002,,,,,
arm,2018,8/20/2018 6:55,0.001,,,,,
arm,2018,8/20/2018 7:05,0.001,,,,,
arm,2018,8/20/2018 7:15,0.001,,,,,
arm,2018,8/20/2018 7:20,0.001,,,,,
arm,2018,8/20/2018 7:30,0.001,,,,,
arm,2018,8/20/2018 7:35,0.002,,,,,
arm,2018,8/20/2018 15:10,0.001,,,,,
arm,2018,8/20/2018 15:15,0.003,,,,,
arm,2018,8/20/2018 15:20,0.001,,,,,
arm,2018,8/20/2018 15:25,0.001,,,,,
arm,2018,8/24/2018 11:50,0.001,,,,,
arm,2018,8/26/2018 8:00,0.002,,,,,
arm,2018,8/26/2018 8:05,0.001,,,,,
arm,2018,8/26/2018 23:30,0.001,,,,,
arm,2018,8/26/2018 23:35,0.004,,,,,
arm,2018,8/26/2018 23:40,0.003,,,,,
arm,2018,8/26/2018 23:45,0.001,,,,,
arm,2018,8/27/2018 1:35,0.001,,,,,
arm,2018,8/27/2018 1:40,0.001,,,,,
arm,2018,8/28/2018 11:30,0.001,,,,,
arm,2018,8/28/2018 13:00,0.002,,,,,
arm,2018,8/28/2018 13:05,0.001,,,,,
arm,2018,8/28/2018 13:15,0.001,,,,,
arm,2018,8/28/2018 13:20,0.001,,,,,
arm,2018,8/28/2018 14:05,0.002,,,,,
arm,2018,8/28/2018 15:10,0.002,,,,,
arm,2018,8/31/2018 21:40,0.001,,,,,
arm,2018,8/31/2018 21:45,0.001,,,,,
arm,2018,8/31/2018 21:50,0.002,,,,,
arm,2018,8/31/2018 21:55,0.003,,,,,
arm,2018,9/1/2018 1:30,0.001,,,,,
arm,2018,9/1/2018 1:35,0.001,,,,,
arm,2018,9/1/2018 1:40,0.002,,,,,
arm,2018,9/1/2018 1:45,0.003,,,,,
arm,2018,9/1/2018 1:50,0.004,,,,,
arm,2018,9/1/2018 1:55,0.003,,,,,
arm,2018,9/1/2018 2:00,0.002,,,,,
arm,2018,9/1/2018 2:05,0.001,,,,,
arm,2018,9/1/2018 2:10,0.002,,,,,
arm,2018,9/1/2018 2:15,0.001,,,,,
arm,2018,9/1/2018 2:20,0.001,,,,,
arm,2018,9/1/2018 2:25,0.003,,,,,
arm,2018,9/1/2018 2:35,0.001,,,,,
arm,2018,9/1/2018 2:40,0.001,,,,,
arm,2018,9/1/2018 6:30,0.001,,,,,
arm,2018,9/1/2018 6:35,0.002,,,,,
arm,2018,9/1/2018 6:40,0.001,,,,,
arm,2018,9/1/2018 6:45,0.001,,,,,
arm,2018,9/1/2018 6:50,0.001,,,,,
arm,2018,9/1/2018 6:55,0.001,,,,,
arm,2018,9/1/2018 22:55,0.001,,,,,
arm,2018,9/1/2018 23:00,0.004,,,,,
arm,2018,9/1/2018 23:05,0.001,,,,,
arm,2018,9/1/2018 23:10,0.001,,,,,
arm,2018,9/1/2018 23:35,0.001,,,,,
arm,2018,9/2/2018 0:20,0.001,,,,,
arm,2018,9/2/2018 0:35,0.001,,,,,
arm,2018,9/2/2018 1:15,0.001,,,,,
arm,2018,9/2/2018 5:10,0.004,,,,,
arm,2018,9/2/2018 5:15,0.003,,,,,
arm,2018,9/2/2018 5:20,0.001,,,,,
arm,2018,9/2/2018 5:25,0,,3046,,,
arm,2018,9/2/2018 7:10,0.001,,3046,,,
arm,2018,9/2/2018 8:25,0,,3046,,,
arm,2018,9/3/2018 0:45,0.001,,,,,
arm,2018,9/3/2018 1:20,0.001,,,,,
arm,2018,9/3/2018 1:30,0.001,,,,,
arm,2018,9/3/2018 1:40,0.001,,,,,
arm,2018,9/3/2018 1:50,0.001,,,,,
arm,2018,9/3/2018 1:55,0.001,,,,,
arm,2018,9/3/2018 2:00,0.001,,,,,
arm,2018,9/3/2018 2:05,0.001,,,,,
arm,2018,9/3/2018 2:30,0.001,,,,,
arm,2018,9/4/2018 14:20,0.001,,,,,
arm,2018,9/4/2018 14:25,0.003,,,,,
arm,2018,9/4/2018 22:10,0.001,,,,,
arm,2018,9/4/2018 22:40,0.001,,,,,
arm,2018,9/5/2018 2:05,0.001,,,,,
arm,2018,9/5/2018 2:10,0.001,,,,,
arm,2018,9/5/2018 2:15,0.001,,,,,
arm,2018,9/5/2018 2:20,0.002,,3048,,,
arm,2018,9/5/2018 2:25,0.001,,3048,,,
arm,2018,9/5/2018 3:40,0.001,,3048,,,
arm,2018,9/5/2018 7:05,0.001,,3048,,,
arm,2018,9/5/2018 7:10,0.001,,3048,,,
arm,2018,9/5/2018 7:15,0.001,,3048,,,
arm,2018,9/5/2018 7:20,0.001,,3048,,,
arm,2018,9/5/2018 7:25,0.002,,3048,,,
arm,2018,9/5/2018 7:30,0.001,,3048,,,
arm,2018,9/5/2018 8:50,0.001,,3048,,,
arm,2018,9/5/2018 8:55,0.001,,3048,,,
arm,2018,9/5/2018 12:30,0,,3048,,,
arm,2018,9/7/2018 4:50,0.001,,,,,
arm,2018,9/7/2018 5:00,0.001,,,,,
arm,2018,9/7/2018 5:05,0.001,,,,,
arm,2018,9/7/2018 5:10,0.002,,,,,
arm,2018,9/7/2018 5:15,0.001,,,,,
arm,2018,9/7/2018 5:20,0.001,,,,,
arm,2018,9/7/2018 6:45,0.001,,,,,
arm,2018,9/7/2018 6:50,0.001,,,,,
arm,2018,9/7/2018 6:55,0.001,,,,,
arm,2018,9/18/2018 17:40,0.001,,,,,
arm,2018,9/20/2018 20:40,0.001,,,,,
arm,2018,9/20/2018 20:45,0.001,,,,,
arm,2018,9/20/2018 21:10,0.003,,,,,
arm,2018,9/20/2018 21:15,0.002,,,,,
arm,2018,9/20/2018 21:20,0.001,,,,,
arm,2018,9/20/2018 21:30,0.001,,,,,
arm,2018,9/20/2018 22:00,0.001,,,,,
arm,2018,9/20/2018 22:30,0.001,,,,,
arm,2018,9/20/2018 22:50,0.001,,,,,
arm,2018,9/21/2018 0:25,0.001,,,,,
arm,2018,9/21/2018 0:30,0.001,,,,,
arm,2018,9/25/2018 9:50,0.002,,,,,
arm,2018,9/25/2018 9:55,0.001,,,,,
arm,2018,9/25/2018 10:00,0.001,,,,,
arm,2018,9/25/2018 10:05,0.001,,,,,
arm,2018,9/25/2018 10:10,0.001,,,,,
arm,2018,9/25/2018 10:15,0.001,,,,,
arm,2018,9/25/2018 10:20,0.002,,,,,
arm,2018,9/25/2018 10:25,0.001,,,,,
arm,2018,9/25/2018 10:35,0.001,,,,,
arm,2018,9/25/2018 12:10,0.001,,,,,
arm,2018,9/30/2018 18:55,0.001,,,,,
arm,2018,9/30/2018 19:05,0.001,,,,,
arm,2018,10/1/2018 3:05,0.001,,,,,
arm,2018,10/1/2018 5:15,0.001,,,,,
arm,2018,10/5/2018 12:10,0.001,,,,,
arm,2018,10/5/2018 15:30,0.001,,,,,
arm,2018,10/7/2018 12:45,0.001,,,,,
arm,2018,10/7/2018 13:05,0.001,,,,,
arm,2018,10/7/2018 13:20,0.001,,,,,
arm,2018,10/7/2018 14:50,0.001,,,,,
arm,2018,10/7/2018 15:35,0.001,,,,,
arm,2018,10/7/2018 15:50,0.001,,,,,
arm,2018,10/7/2018 15:55,0.001,,,,,
arm,2018,10/7/2018 16:00,0.001,,,,,
arm,2018,10/7/2018 16:10,0.001,,,,,
arm,2018,10/8/2018 5:00,0.001,,,,,
arm,2018,10/8/2018 16:55,0.001,,,,,
arm,2018,10/8/2018 17:00,0.002,,,,,
arm,2018,10/8/2018 17:05,0.003,,,,,
arm,2018,10/8/2018 17:10,0.001,,,,,
arm,2018,10/8/2018 17:15,0.002,,3075,,,
arm,2018,10/8/2018 17:20,0.002,,3075,,,
arm,2018,10/8/2018 17:25,0.001,,3075,,,
arm,2018,10/8/2018 17:35,0.001,,3075,,,
arm,2018,10/8/2018 17:40,0.001,,3075,,,
arm,2018,10/8/2018 17:45,0.001,,3075,,,
arm,2018,10/8/2018 17:50,0.001,,3075,,,
arm,2018,10/8/2018 17:55,0.001,,3075,,,
arm,2018,10/8/2018 18:00,0.001,,3075,,,
arm,2018,10/8/2018 18:05,0.001,,3075,,,
arm,2018,10/8/2018 18:20,0.001,,3075,,,
arm,2018,10/8/2018 18:30,0.001,,3075,,,
arm,2018,10/9/2018 0:15,0,,3075,,,
arm,2018,10/9/2018 14:10,0.001,,,,,
arm,2018,10/9/2018 14:15,0.001,,,,,
arm,2018,10/9/2018 14:20,0.001,,,,,
arm,2018,10/9/2018 14:25,0.001,,,,,
