site,year,date_time,rain,fstrips,fcontrol,pad,,
arm,2019,10/20/2019 23:00,0.001,,,,,
arm,2019,10/21/2019 15:00,0.001,,,,,
arm,2020,4/20/2020 12:55,0.001,,,,,
arm,2020,4/22/2020 22:55,0.001,,,,,
arm,2020,5/7/2020 22:25,0.001,,,1,,
arm,2020,5/14/2020 0:15,0.001,,,1,,
arm,2020,5/14/2020 12:35,0.001,,,1,,
arm,2020,5/14/2020 13:25,0.002,,,1,,
arm,2020,5/14/2020 13:30,0.001,,,1,,
arm,2020,5/14/2020 13:40,0.001,,,1,,
arm,2020,5/14/2020 13:50,0.001,,,1,,
arm,2020,5/14/2020 13:55,0.001,,,1,,
arm,2020,5/14/2020 14:00,0.001,,,1,,
arm,2020,5/16/2020 21:30,0.002,,,1,,
arm,2020,5/16/2020 21:35,0.003,,,1,,
arm,2020,5/16/2020 21:40,0.006,,,1,,
arm,2020,5/16/2020 21:45,0.005,,,1,,
arm,2020,5/16/2020 21:50,0.001,,,1,,
arm,2020,5/22/2020 4:40,0.001,,,1,,
arm,2020,5/23/2020 0:50,0.001,,,1,,
arm,2020,5/23/2020 0:55,0.001,,,1,,
arm,2020,5/23/2020 1:00,0.001,,,1,,
arm,2020,5/23/2020 1:05,0.001,,,1,,
arm,2020,5/23/2020 1:10,0.001,,,1,,
arm,2020,5/23/2020 1:15,0.001,,,1,,
arm,2020,5/23/2020 1:20,0.001,,,1,,
arm,2020,5/23/2020 1:30,0.001,,,1,,
arm,2020,5/23/2020 1:35,0.001,,,1,,
arm,2020,5/23/2020 1:40,0.001,,,1,,
arm,2020,5/23/2020 1:45,0.001,,,1,,
arm,2020,5/24/2020 7:05,0.002,,,1,,
arm,2020,5/24/2020 7:10,0.003,,,1,,
arm,2020,5/24/2020 7:15,0.003,,,1,,
arm,2020,5/24/2020 7:20,0.003,,,1,,
arm,2020,5/24/2020 7:25,0.002,,,1,,
arm,2020,5/24/2020 7:30,0.003,,,1,,
arm,2020,5/24/2020 7:35,0.002,,,1,,
arm,2020,5/24/2020 7:40,0.001,,,1,,
arm,2020,5/24/2020 7:45,0.002,,,1,,
arm,2020,5/24/2020 7:50,0.002,,,1,,
arm,2020,5/24/2020 7:55,0.001,,,1,,
arm,2020,5/24/2020 8:05,0.001,,,1,,
arm,2020,5/24/2020 8:10,0.001,,,1,,
arm,2020,5/24/2020 8:15,0.001,,,1,,
arm,2020,5/25/2020 21:05,0.002,,,1,,
arm,2020,5/25/2020 21:10,0.002,,,1,,
arm,2020,5/25/2020 21:15,0.002,,,1,,
arm,2020,5/25/2020 21:20,0.001,,,1,,
arm,2020,5/26/2020 6:00,0.001,,,1,,
arm,2020,5/26/2020 6:05,0.001,,,1,,
arm,2020,5/26/2020 13:10,0.001,,,1,,
arm,2020,5/26/2020 17:30,0.001,,,1,,
arm,2020,5/26/2020 17:35,0.001,,,1,,
arm,2020,5/26/2020 17:40,0.001,,,1,,
arm,2020,5/27/2020 8:45,0,,,2,,
arm,2020,6/9/2020 21:45,0.003,,,2,,
arm,2020,6/9/2020 21:50,0.007,,,2,,
arm,2020,6/9/2020 21:55,0.003,,,2,,
arm,2020,6/9/2020 22:40,0.001,,,2,,
arm,2020,6/10/2020 5:05,0.001,,,2,,
arm,2020,6/19/2020 3:20,0.001,,,2,,
arm,2020,6/19/2020 3:25,0.001,,,2,,
arm,2020,6/19/2020 3:40,0.001,,,2,,
arm,2020,6/19/2020 3:45,0.001,,,2,,
arm,2020,6/19/2020 3:50,0.001,,,2,,
arm,2020,6/25/2020 8:45,0,,,3,,
arm,2020,6/28/2020 5:25,0.001,,,3,,
arm,2020,6/28/2020 5:30,0.001,,,3,,
arm,2020,6/28/2020 6:30,0.001,,,3,,
arm,2020,7/1/2020 2:15,0.001,,,3,,
arm,2020,7/1/2020 2:20,0.002,,,3,,
arm,2020,7/1/2020 2:25,0.005,,,3,,
arm,2020,7/1/2020 2:30,0.004,,,3,,
arm,2020,7/1/2020 2:35,0.002,,,3,,
arm,2020,7/1/2020 2:40,0.001,,,3,,
arm,2020,7/1/2020 2:45,0.001,,,3,,
arm,2020,7/1/2020 3:05,0.001,,,3,,
arm,2020,7/1/2020 3:25,0.001,,,3,,
arm,2020,7/1/2020 3:30,0.001,,,3,,
arm,2020,7/1/2020 4:30,0.001,,,3,,
arm,2020,7/1/2020 4:45,0.001,,,3,,
arm,2020,7/1/2020 4:50,0.001,,,3,,
arm,2020,7/15/2020 7:30,0.001,,,3,,
arm,2020,7/15/2020 7:45,0.001,,,3,,
arm,2020,7/18/2020 5:55,0.001,,,3,,
arm,2020,7/20/2020 8:10,0.001,,,3,,
arm,2020,7/23/2020 8:45,0.001,,,3,,
arm,2020,7/23/2020 8:50,0.001,,,3,,
arm,2020,7/23/2020 8:55,0.001,,,3,,
arm,2020,7/23/2020 9:00,0.003,,,3,,
arm,2020,7/23/2020 9:05,0.001,,,3,,
arm,2020,7/23/2020 9:10,0.001,,,3,,
arm,2020,7/23/2020 9:20,0.001,,,3,,
arm,2020,7/23/2020 9:25,0.007,,,3,,
arm,2020,7/23/2020 9:30,0.007,,,3,,
arm,2020,7/23/2020 9:35,0.004,,,3,,
arm,2020,7/23/2020 9:40,0.001,,,3,,
arm,2020,7/23/2020 9:45,0.001,,,3,,
arm,2020,7/23/2020 9:50,0.001,,,3,,
arm,2020,7/23/2020 9:55,0.002,,,3,,
arm,2020,7/23/2020 10:00,0.002,,,3,,
arm,2020,7/23/2020 10:05,0.001,,,3,,
arm,2020,7/23/2020 10:10,0.002,,,3,,
arm,2020,7/23/2020 10:15,0.001,,,3,,
arm,2020,7/23/2020 10:20,0.001,,,3,,
arm,2020,7/23/2020 10:30,0.001,,,3,,
arm,2020,7/23/2020 10:35,0.001,,,3,,
arm,2020,7/26/2020 10:35,0.003,,,3,,
arm,2020,7/26/2020 10:40,0.002,,,3,,
arm,2020,7/26/2020 10:55,0.001,,,3,,
arm,2020,7/26/2020 11:05,0.001,,,3,,
arm,2020,7/26/2020 11:10,0.001,,,3,,
arm,2020,7/26/2020 11:15,0.001,,,3,,
arm,2020,7/26/2020 11:20,0.001,,,3,,
arm,2020,7/26/2020 11:25,0.001,,,3,,
arm,2020,7/26/2020 11:30,0.001,,,3,,
arm,2020,7/26/2020 12:20,0.001,,,3,,
arm,2020,7/29/2020 14:55,0.001,,,3,,
arm,2020,7/29/2020 15:00,0.001,,,3,,
arm,2020,7/29/2020 23:15,0.001,,,3,,
arm,2020,7/29/2020 23:20,0.001,,,3,,
arm,2020,7/29/2020 23:40,0.001,,,3,,
arm,2020,7/29/2020 23:45,0.002,,,3,,
arm,2020,7/29/2020 23:50,0.003,,,3,,
arm,2020,7/29/2020 23:55,0.001,,,3,,
arm,2020,8/1/2020 17:15,0.001,,,3,,
arm,2020,8/1/2020 17:20,0.001,,,3,,
arm,2020,8/4/2020 8:45,0,,,3,,
arm,2020,8/9/2020 8:10,0.001,,,,,
arm,2020,9/7/2020 21:15,0.001,,,,,
arm,2020,9/7/2020 23:50,0.001,,,,,
arm,2020,9/8/2020 0:15,0.001,,,,,
arm,2020,9/8/2020 0:20,0.001,,,,,
arm,2020,9/8/2020 0:35,0.001,,,,,
arm,2020,9/8/2020 0:50,0.001,,,,,
arm,2020,9/8/2020 0:55,0.001,,,,,
arm,2020,9/8/2020 1:05,0.001,,,,,
arm,2020,9/8/2020 1:15,0.001,,,,,
arm,2020,9/8/2020 1:20,0.001,,,,,
arm,2020,9/8/2020 1:25,0.001,,,,,
arm,2020,9/8/2020 1:35,0.001,,,,,
arm,2020,9/8/2020 1:40,0.001,,,,,
arm,2020,9/8/2020 14:50,0.001,,,,,
arm,2020,9/8/2020 15:35,0.001,,,,,
arm,2020,9/8/2020 15:40,0.001,,,,,
arm,2020,9/8/2020 15:45,0.001,,,,,
arm,2020,9/8/2020 15:50,0.001,,,,,
arm,2020,9/8/2020 16:05,0.001,,,,,
arm,2020,9/8/2020 16:15,0.001,,,,,
arm,2020,9/8/2020 16:30,0.001,,,,,
arm,2020,9/8/2020 18:20,0.001,,,,,
arm,2020,9/8/2020 18:30,0.001,,,,,
arm,2020,9/8/2020 21:10,0.001,,,,,
arm,2020,9/9/2020 2:40,0.002,,,,,
arm,2020,9/9/2020 2:45,0.002,,,,,
arm,2020,9/9/2020 2:50,0.002,,,,,
arm,2020,9/9/2020 2:55,0.001,,,,,
arm,2020,9/9/2020 3:00,0.001,,,,,
arm,2020,9/9/2020 3:05,0.001,,,,,
arm,2020,9/9/2020 3:10,0.001,,,,,
arm,2020,9/9/2020 3:30,0.001,,,,,
arm,2020,9/9/2020 3:35,0.001,,,,,
arm,2020,9/9/2020 3:40,0.001,,,,,
arm,2020,9/9/2020 4:35,0.001,,,,,
arm,2020,9/9/2020 4:45,0.001,,,,,
arm,2020,9/9/2020 5:55,0.001,,,,,
arm,2020,9/9/2020 6:00,0.001,,,,,
arm,2020,9/9/2020 6:05,0.001,,,,,
arm,2020,9/9/2020 6:15,0.001,,,,,
arm,2020,9/9/2020 6:40,0.001,,,,,
arm,2020,9/9/2020 8:30,0.001,,,,,
arm,2020,9/9/2020 8:35,0.001,,,,,
arm,2020,9/9/2020 12:00,0.001,,,,,
arm,2020,9/10/2020 2:25,0.001,,,,,
arm,2020,9/10/2020 2:30,0.001,,,,,
arm,2020,9/11/2020 22:00,0.001,,,,,
arm,2020,9/11/2020 22:05,0.001,,,,,
arm,2020,9/27/2020 9:50,0.001,,,,,
arm,2020,10/3/2020 0:20,0.001,,,,,
arm,2020,10/3/2020 0:30,0.001,,,,,
arm,2021,4/7/2021 2:00,0.001,,,,,
arm,2021,4/7/2021 2:05,0.001,,,,,
arm,2021,4/7/2021 18:10,0.001,,,,,
arm,2021,4/7/2021 18:50,0.001,,,,,
arm,2021,4/7/2021 18:55,0.001,,,,,
arm,2021,4/8/2021 1:55,0.001,,,,,
arm,2021,5/8/2021 21:20,0.001,,,,,
arm,2021,5/8/2021 21:25,0.002,,,,,
arm,2021,5/8/2021 21:30,0.003,,,,,
arm,2021,5/8/2021 21:35,0.004,,,,,
arm,2021,5/8/2021 21:40,0.003,,,,,
arm,2021,5/8/2021 21:45,0.002,,,,,
arm,2021,5/8/2021 21:50,0.002,,,,,
arm,2021,5/8/2021 21:55,0.002,,,,,
arm,2021,5/8/2021 22:00,0.001,,,,,
arm,2021,5/8/2021 22:05,0.001,,,,,
arm,2021,5/8/2021 22:10,0.002,,,,,
arm,2021,5/8/2021 22:15,0.001,,,,,
arm,2021,5/8/2021 23:25,0.001,,,,,
arm,2021,5/8/2021 23:30,0.001,,,,,
arm,2021,5/8/2021 23:35,0.001,,,,,
arm,2021,5/9/2021 0:15,0.001,,,,,
arm,2021,5/9/2021 0:30,0.001,,,,,
arm,2021,5/9/2021 1:05,0.001,,,,,
arm,2021,5/9/2021 1:10,0.001,,,,,
arm,2021,5/9/2021 1:15,0.001,,,,,
arm,2021,5/9/2021 1:20,0.001,,,,,
arm,2021,5/19/2021 8:35,0.003,,,,,
arm,2021,5/19/2021 8:40,0.001,,,,,
arm,2021,5/20/2021 18:00,0.001,,,,,
arm,2021,5/20/2021 18:15,0.001,,,,,
arm,2021,5/20/2021 18:20,0.001,,,,,
arm,2021,5/20/2021 18:25,0.001,,,,,
arm,2021,5/22/2021 9:05,0.001,,,,,
arm,2021,5/25/2021 22:35,0.002,,,,,
arm,2021,5/27/2021 3:45,0.001,,,,,
arm,2021,5/27/2021 3:50,0.001,,,,,
arm,2021,5/27/2021 3:55,0.001,,,,,
arm,2021,5/27/2021 4:00,0.001,,,,,
arm,2021,5/27/2021 4:05,0.003,,,,,
arm,2021,5/27/2021 4:10,0.002,,,,,
arm,2021,5/27/2021 4:15,0.001,,,,,
arm,2021,5/27/2021 4:20,0.002,,,,,
arm,2021,5/27/2021 4:25,0.002,,,,,
arm,2021,5/27/2021 4:30,0.001,,,,,
arm,2021,5/27/2021 4:40,0.003,,,,,
arm,2021,5/27/2021 4:45,0.002,,,,,
arm,2021,5/27/2021 4:50,0.002,,,,,
arm,2021,6/17/2021 0:55,0.001,,,,,
arm,2021,6/17/2021 1:10,0.001,,,,,
arm,2021,6/17/2021 1:15,0.001,,,,,
arm,2021,6/18/2021 23:35,0.006,,,,,
arm,2021,6/18/2021 23:40,0.006,,,,,
arm,2021,6/18/2021 23:45,0.002,,,,,
arm,2021,6/19/2021 0:20,0.001,,,,,
arm,2021,6/19/2021 0:25,0.002,,,,,
arm,2021,6/19/2021 0:30,0.002,,,,,
arm,2021,6/20/2021 2:10,0.001,,,,,
arm,2021,6/20/2021 2:50,0.001,,,,,
arm,2021,6/20/2021 2:55,0.002,,,,,
arm,2021,6/20/2021 3:00,0.001,,,,,
arm,2021,6/20/2021 3:10,0.001,,,,,
arm,2021,6/20/2021 3:15,0.002,,,,,
arm,2021,6/20/2021 3:20,0.001,,,,,
arm,2021,6/20/2021 3:25,0.001,,,,,
arm,2021,6/20/2021 7:55,0.001,,,,,
arm,2021,6/24/2021 3:55,0.001,,,,,
arm,2021,6/24/2021 4:00,0.001,,,,,
arm,2021,6/24/2021 4:05,0.002,,,,,
arm,2021,6/24/2021 4:10,0.002,,,,,
arm,2021,6/24/2021 4:15,0.001,,,,,
arm,2021,6/24/2021 4:20,0.001,,,,,
arm,2021,6/24/2021 20:20,0.001,,,,,
arm,2021,6/24/2021 20:30,0.001,,,,,
arm,2021,6/24/2021 21:00,0.001,,,,,
arm,2021,6/24/2021 21:05,0.001,,,,,
arm,2021,6/26/2021 1:35,0.001,,,,,
arm,2021,6/26/2021 1:40,0.001,,,,,
arm,2021,6/26/2021 4:25,0.001,,,,,
arm,2021,6/28/2021 17:10,0.001,,,,,
arm,2021,7/7/2021 4:00,0.001,,,,,
arm,2021,7/7/2021 4:10,0.001,,,,,
arm,2021,7/7/2021 4:30,0.001,,,,,
arm,2021,7/7/2021 5:30,0.001,,,,,
arm,2021,7/7/2021 5:50,0.001,,,,,
arm,2021,7/7/2021 5:55,0.002,,,,,
arm,2021,7/7/2021 6:05,0.001,,,,,
arm,2021,7/7/2021 6:10,0.001,,,,,
arm,2021,7/7/2021 6:25,0.001,,,,,
arm,2021,7/7/2021 6:30,0.001,,,,,
arm,2021,7/7/2021 6:45,0.001,,,,,
arm,2021,7/9/2021 3:25,0.001,,,,,
arm,2021,7/10/2021 0:00,0.001,,,,,
arm,2021,7/10/2021 0:05,0.01,,,,,
arm,2021,7/10/2021 0:10,0.012,,,,,
arm,2021,7/10/2021 0:15,0.008,,,,,
arm,2021,7/10/2021 0:20,0.008,,,,,
arm,2021,7/10/2021 0:25,0.004,,,,,
arm,2021,7/10/2021 0:30,0.002,,,,,
arm,2021,7/10/2021 0:35,0.002,,,,,
arm,2021,7/10/2021 0:40,0.002,,,,,
arm,2021,7/10/2021 0:45,0.002,,,,,
arm,2021,7/10/2021 0:50,0.002,,,,,
arm,2021,7/10/2021 0:55,0.001,,,,,
arm,2021,7/10/2021 1:00,0.001,,,,,
arm,2021,7/10/2021 2:00,0.001,,,,,
arm,2021,7/10/2021 2:20,0.001,,,,,
arm,2021,7/10/2021 2:45,0.001,,,,,
arm,2021,7/10/2021 2:55,0.001,,,,,
arm,2021,7/10/2021 3:00,0.001,,,,,
arm,2021,7/10/2021 15:20,0.001,,,,,
arm,2021,7/10/2021 15:25,0.002,,,,,
arm,2021,7/10/2021 15:30,0.002,,,,,
arm,2021,7/10/2021 15:35,0.001,,,,,
arm,2021,7/10/2021 15:40,0.001,,,,,
arm,2021,7/10/2021 15:45,0.001,,,,,
arm,2021,7/13/2021 17:05,0.001,,,,,
arm,2021,7/15/2021 6:50,0.001,,,,,
arm,2021,7/15/2021 6:55,0.001,,,,,
arm,2021,7/15/2021 7:00,0.001,,,,,
arm,2021,7/15/2021 7:05,0.001,,,,,
arm,2021,7/15/2021 7:10,0.001,,,,,
arm,2021,7/30/2021 8:05,0.001,,,,,
arm,2021,7/30/2021 8:10,0.003,,,,,
arm,2021,7/30/2021 8:15,0.001,,,,,
arm,2021,7/30/2021 8:20,0.001,,,,,
arm,2021,7/30/2021 20:30,0.001,,,,,
arm,2021,7/30/2021 20:35,0.001,,,,,
arm,2021,7/30/2021 20:40,0.001,,,,,
arm,2021,7/30/2021 20:45,0.004,,,,,
arm,2021,7/30/2021 20:50,0.007,,,,,
arm,2021,7/30/2021 20:55,0.002,,,,,
arm,2021,7/31/2021 1:55,0.001,,,,,
arm,2021,7/31/2021 2:00,0.002,,,,,
arm,2021,7/31/2021 2:05,0.002,,,,,
arm,2021,7/31/2021 2:10,0.007,,,,,
arm,2021,7/31/2021 2:15,0.007,,,,,
arm,2021,7/31/2021 2:20,0.009,,,,,
arm,2021,7/31/2021 2:25,0.008,,,,,
arm,2021,7/31/2021 2:30,0.005,,,,,
arm,2021,7/31/2021 2:35,0.003,,,,,
arm,2021,7/31/2021 2:40,0.002,,,,,
arm,2021,7/31/2021 2:45,0.002,,,,,
arm,2021,7/31/2021 2:50,0.001,,,,,
arm,2021,7/31/2021 2:55,0.001,,,,,
arm,2021,7/31/2021 4:10,0.001,,,,,
arm,2021,7/31/2021 4:15,0.001,,,,,
arm,2021,7/31/2021 4:20,0.001,,,,,
arm,2021,7/31/2021 4:25,0.001,,,,,
arm,2021,7/31/2021 4:30,0.001,,,,,
arm,2021,7/31/2021 4:35,0.001,,,,,
arm,2021,7/31/2021 4:45,0.001,,,,,
arm,2021,7/31/2021 4:50,0.001,,,,,
arm,2021,7/31/2021 4:55,0.001,,,,,
arm,2021,7/31/2021 5:00,0.001,,,,,
arm,2021,7/31/2021 5:15,0.001,,,,,
arm,2021,7/31/2021 5:40,0.001,,,,,
arm,2021,8/6/2021 2:55,0.003,,,,,
arm,2021,8/6/2021 3:00,0.001,,,,,
arm,2021,8/7/2021 12:00,0.001,,,,,
arm,2021,8/7/2021 12:05,0.001,,,,,
arm,2021,8/8/2021 0:35,0.001,,,,,
arm,2021,8/8/2021 0:55,0.001,,,,,
arm,2021,8/8/2021 1:05,0.001,,,,,
arm,2021,8/8/2021 1:10,0.001,,,,,
arm,2021,8/8/2021 1:15,0.001,,,,,
arm,2021,8/8/2021 1:20,0.001,,,,,
arm,2021,8/8/2021 1:25,0.001,,,,,
arm,2021,8/8/2021 1:30,0.001,,,,,
arm,2021,8/8/2021 1:35,0.001,,,,,
arm,2021,8/8/2021 1:50,0.001,,,,,
arm,2021,8/25/2021 4:25,0.001,,,,,
arm,2021,8/29/2021 5:25,0.001,,,,,
arm,2021,8/31/2021 1:10,0.001,,,,,
arm,2021,8/31/2021 1:15,0.001,,,,,
arm,2021,8/31/2021 1:20,0.002,,,,,
arm,2021,8/31/2021 1:25,0.003,,,,,
arm,2021,8/31/2021 1:30,0.005,,,,,
arm,2021,8/31/2021 1:35,0.004,,,,,
arm,2021,8/31/2021 1:40,0.001,,,,,
arm,2021,8/31/2021 1:45,0.001,,,,,
arm,2021,8/31/2021 2:30,0.001,,,,,
arm,2021,8/31/2021 2:35,0.001,,,,,
arm,2021,8/31/2021 2:40,0.001,,,,,
arm,2021,8/31/2021 2:45,0.001,,,,,
arm,2021,8/31/2021 2:50,0.001,,,,,
arm,2021,8/31/2021 2:55,0.001,,,,,
arm,2021,8/31/2021 3:00,0.001,,,,,
arm,2021,8/31/2021 3:05,0.001,,,,,
arm,2021,8/31/2021 3:10,0.001,,,,,
arm,2021,8/31/2021 3:15,0.001,,,,,
arm,2021,8/31/2021 3:40,0.001,,,,,
arm,2021,8/31/2021 3:45,0.001,,,,,
arm,2021,8/31/2021 3:50,0.001,,,,,
arm,2021,8/31/2021 3:55,0.001,,,,,
arm,2021,8/31/2021 4:05,0.001,,,,,
arm,2021,8/31/2021 4:10,0.001,,,,,
arm,2021,8/31/2021 4:20,0.001,,,,,
arm,2021,8/31/2021 4:30,0.001,,,,,
arm,2021,8/31/2021 4:40,0.001,,,,,
arm,2021,8/31/2021 4:50,0.001,,,,,
arm,2021,8/31/2021 4:55,0.001,,,,,
arm,2021,8/31/2021 5:05,0.001,,,,,
arm,2021,8/31/2021 5:10,0.001,,,,,
arm,2021,8/31/2021 5:20,0.001,,,,,
arm,2021,8/31/2021 5:25,0.001,,,,,
arm,2021,8/31/2021 5:35,0.001,,,,,
arm,2021,8/31/2021 5:40,0.001,,,,,
arm,2021,8/31/2021 7:30,0.001,,,,,
arm,2021,8/31/2021 7:40,0.001,,,,,
arm,2021,8/31/2021 7:45,0.001,,,,,
arm,2021,8/31/2021 7:55,0.001,,,,,
arm,2021,9/3/2021 1:25,0.001,,,,,
arm,2021,9/3/2021 1:40,0.001,,,,,
arm,2021,9/3/2021 1:45,0.001,,,,,
arm,2021,9/3/2021 2:45,0.001,,,,,
arm,2021,9/3/2021 2:50,0.001,,,,,
arm,2021,9/3/2021 3:00,0.001,,,,,
arm,2021,9/17/2021 8:50,0.001,,,,,
arm,2021,9/30/2021 1:40,0.001,,,,,
arm,2021,9/30/2021 1:45,0.004,,,,,
arm,2021,9/30/2021 1:50,0.001,,,,,
arm,2021,9/30/2021 3:00,0.001,,,,,
arm,2021,9/30/2021 3:10,0.003,,,,,
arm,2021,9/30/2021 3:35,0.003,,,,,
arm,2021,9/30/2021 3:40,0.001,,,,,
arm,2021,9/30/2021 3:45,0.001,,,,,
arm,2021,9/30/2021 3:50,0.003,,,,,
arm,2021,9/30/2021 3:55,0.007,,,,,
arm,2021,9/30/2021 4:00,0.003,,,,,
arm,2021,9/30/2021 4:05,0.001,,,,,
arm,2021,9/30/2021 4:10,0.001,,,,,
arm,2021,9/30/2021 4:20,0.002,,,,,
arm,2021,9/30/2021 4:25,0.002,,,,,
arm,2021,9/30/2021 4:30,0.002,,,,,
arm,2021,9/30/2021 4:35,0.003,,,,,
arm,2021,9/30/2021 4:40,0.003,,,,,
arm,2021,9/30/2021 4:45,0.004,,,,,
arm,2021,9/30/2021 4:50,0.001,,,,,
arm,2021,10/13/2021 2:30,0.001,,,,,
arm,2021,10/13/2021 3:30,0.001,,,,,
arm,2021,10/13/2021 3:50,0.001,,,,,
arm,2021,10/13/2021 3:55,0.005,,,,,
arm,2021,10/13/2021 4:00,0.001,,,,,
arm,2021,10/13/2021 4:05,0.001,,,,,
arm,2021,10/13/2021 4:10,0.004,,,,,
arm,2021,10/13/2021 4:15,0.002,,,,,
arm,2021,10/13/2021 4:20,0.002,,,,,
arm,2021,10/13/2021 4:25,0.004,,,,,
arm,2021,10/13/2021 4:30,0.001,,,,,
arm,2021,10/13/2021 4:45,0.001,,,,,
arm,2021,10/13/2021 4:50,0.002,,,,,
arm,2021,10/13/2021 4:55,0.001,,,,,
arm,2021,10/24/2021 1:50,0.002,,,,,
arm,2021,10/24/2021 1:55,0.001,,,,,
arm,2021,10/24/2021 2:00,0.001,,,,,
arm,2021,10/24/2021 2:05,0.001,,,,,
arm,2021,10/24/2021 2:40,0.001,,,,,
arm,2021,10/24/2021 2:50,0.001,,,,,
arm,2021,10/24/2021 3:45,0.001,,,,,
arm,2021,10/24/2021 3:55,0.001,,,,,
arm,2021,10/24/2021 4:00,0.001,,,,,
arm,2021,10/24/2021 4:20,0.001,,,,,
arm,2021,10/24/2021 4:30,0.001,,,,,
arm,2021,10/24/2021 4:45,0.001,,,,,
arm,2021,10/24/2021 4:50,0.001,,,,,
arm,2021,10/24/2021 4:55,0.001,,,,,
arm,2021,10/24/2021 5:00,0.001,,,,,
arm,2021,10/24/2021 5:10,0.001,,,,,
arm,2021,10/24/2021 5:15,0.001,,,,,
arm,2021,10/24/2021 6:35,0.001,,,,,
arm,2021,10/24/2021 7:35,0.001,,,,,
arm,2021,10/24/2021 7:40,0.001,,,,,
arm,2021,10/24/2021 9:30,0.001,,,,,
arm,2021,10/24/2021 9:35,0.001,,,,,
arm,2021,10/24/2021 9:45,0.001,,,,,
arm,2021,10/24/2021 9:55,0.001,,,,,
arm,2021,10/24/2021 13:00,0.001,,,,,
arm,2021,10/24/2021 13:30,0.001,,,,,
arm,2021,10/24/2021 14:40,0.001,,,,,
arm,2021,10/24/2021 14:45,0.001,,,,,
arm,2021,10/24/2021 14:50,0.001,,,,,
arm,2021,10/24/2021 14:55,0.001,,,,,
arm,2021,10/24/2021 15:55,0.001,,,,,
arm,2021,10/24/2021 16:05,0.001,,,,,
arm,2021,10/24/2021 16:10,0.001,,,,,
arm,2021,10/24/2021 16:15,0.001,,,,,
arm,2021,10/24/2021 16:20,0.001,,,,,
arm,2021,10/24/2021 16:25,0.001,,,,,
arm,2021,10/24/2021 16:30,0.001,,,,,
