site,year,date_time,rain,fstrips,fcontrol,pad
eia,2016,9/15/2016 23:35,0.001,1026,1027,
eia,2016,9/15/2016 23:40,0.005,1026,1027,
eia,2016,9/15/2016 23:45,0.002,1026,1027,
eia,2016,9/15/2016 23:50,0.003,1026,1027,
eia,2016,9/15/2016 23:55,0.002,1026,1027,
eia,2016,9/16/2016 0:00,0.003,1026,1027,
eia,2016,9/16/2016 0:05,0.003,1026,1027,
eia,2016,9/16/2016 0:10,0.002,1026,1027,
eia,2016,9/16/2016 0:15,0.001,1026,1027,
eia,2016,9/16/2016 0:20,0.001,1026,1027,
eia,2016,9/16/2016 0:25,0.001,1026,1027,
eia,2016,9/16/2016 0:30,0.001,1026,1027,
eia,2016,9/16/2016 0:50,0.001,1026,1027,
eia,2016,9/16/2016 1:35,0.001,1026,1027,
eia,2016,9/16/2016 3:30,0,1026,1027,
eia,2016,9/17/2016 1:30,0,1026,,
eia,2016,9/23/2016 3:00,0.001,1031,,
eia,2016,9/23/2016 3:05,0.001,1031,,
eia,2016,9/23/2016 3:10,0.003,1031,,
eia,2016,9/23/2016 3:15,0.004,1031,1032,
eia,2016,9/23/2016 3:20,0.003,1031,1032,
eia,2016,9/23/2016 3:25,0.004,1031,1032,
eia,2016,9/23/2016 3:30,0.004,1031,1032,
eia,2016,9/23/2016 3:35,0.003,1031,1032,
eia,2016,9/23/2016 3:40,0.003,1031,1032,
eia,2016,9/23/2016 3:45,0.004,1031,1032,
eia,2016,9/23/2016 3:50,0.005,1031,1032,
eia,2016,9/23/2016 3:55,0.005,1031,1032,
eia,2016,9/23/2016 4:00,0.004,1031,1032,
eia,2016,9/23/2016 4:05,0.005,1031,1032,
eia,2016,9/23/2016 4:10,0.003,1031,1032,
eia,2016,9/23/2016 4:15,0.003,1031,1032,
eia,2016,9/23/2016 4:20,0.002,1031,1032,
eia,2016,9/23/2016 4:25,0.003,1031,1032,
eia,2016,9/23/2016 4:30,0.001,1031,1032,
eia,2016,9/23/2016 5:20,0.001,1031,1032,
eia,2016,9/24/2016 5:15,0,1031,1032,
eia,2016,10/6/2016 20:05,0.001,,,
eia,2016,10/26/2016 4:10,0.001,1036,,
eia,2016,10/26/2016 4:15,0.001,1036,,
eia,2016,10/26/2016 4:20,0.001,1036,,
eia,2016,10/26/2016 4:25,0.002,1036,,
eia,2016,10/26/2016 4:30,0.003,1036,,
eia,2016,10/26/2016 4:35,0.002,1036,,
eia,2016,10/26/2016 5:20,0.001,1036,,
eia,2016,10/26/2016 5:25,0.001,1036,,
eia,2016,10/26/2016 5:30,0.001,1036,,
eia,2016,10/26/2016 5:40,0.002,1036,,
eia,2016,10/26/2016 5:45,0.002,1036,,
eia,2016,10/26/2016 5:50,0.002,1036,,
eia,2016,10/26/2016 5:55,0.002,1036,,
eia,2016,10/26/2016 6:00,0.001,1036,,
eia,2016,10/26/2016 6:05,0.001,1036,,
eia,2016,10/26/2016 6:30,0.001,1036,,
eia,2016,10/26/2016 6:35,0.001,1036,,
eia,2016,10/26/2016 6:40,0.002,1036,,
eia,2016,10/26/2016 7:00,0.001,1036,,
eia,2016,10/26/2016 7:15,0.001,1036,,
eia,2016,10/27/2016 7:10,0,1036,,
eia,2016,11/2/2016 0:20,0.001,1037,,
eia,2016,11/2/2016 0:25,0.002,1037,,
eia,2016,11/2/2016 0:50,0.001,1037,,
eia,2016,11/2/2016 1:25,0.001,1037,,
eia,2016,11/2/2016 1:30,0.001,1037,,
eia,2016,11/2/2016 2:40,0.001,1037,,
eia,2016,11/2/2016 2:45,0.001,1037,,
eia,2016,11/2/2016 2:50,0.005,1037,,
eia,2016,11/2/2016 2:55,0.002,1037,,
eia,2016,11/2/2016 3:00,0,,1038,
eia,2016,11/2/2016 5:50,0.001,,1038,
eia,2016,11/2/2016 5:55,0.002,,1038,
eia,2016,11/2/2016 6:30,0.001,,1038,
eia,2016,11/3/2016 6:25,0,,1038,
eia,2017,3/29/2017 15:15,0.001,,,
eia,2017,3/29/2017 23:00,0.001,,,
eia,2017,3/29/2017 23:05,0.002,,,
eia,2017,3/29/2017 23:10,0.001,,,
eia,2017,3/29/2017 23:15,0.001,,,
eia,2017,4/3/2017 6:40,0.001,,,
eia,2017,4/3/2017 6:45,0.001,,,
eia,2017,4/10/2017 1:50,0.004,,,
eia,2017,4/10/2017 1:55,0.001,,,
eia,2017,4/13/2017 2:30,0.001,,,
eia,2017,4/13/2017 2:55,0.001,,,
eia,2017,4/13/2017 3:20,0.001,,,
eia,2017,4/13/2017 3:25,0.001,,,
eia,2017,4/13/2017 3:50,0.001,,,
eia,2017,4/14/2017 13:05,0.001,,,
eia,2017,4/14/2017 16:35,0.001,,,
eia,2017,4/14/2017 16:40,0.001,,,
eia,2017,4/14/2017 18:40,0.001,,,
eia,2017,4/14/2017 19:10,0.002,,,
eia,2017,4/15/2017 17:55,0.001,,,
eia,2017,4/15/2017 18:00,0.001,,,
eia,2017,4/15/2017 18:55,0.001,,,
eia,2017,4/15/2017 19:00,0.001,,,
eia,2017,4/15/2017 22:30,0.003,,,
eia,2017,4/15/2017 22:35,0.003,,,
eia,2017,4/15/2017 22:40,0.001,,,
eia,2017,4/15/2017 22:45,0.001,,,
eia,2017,4/15/2017 22:50,0.001,,,
eia,2017,4/15/2017 22:55,0.001,,,
eia,2017,4/19/2017 0:10,0.001,,,
eia,2017,4/26/2017 2:15,0.001,,,
eia,2017,4/26/2017 4:10,0.001,,,
eia,2017,4/28/2017 14:20,0.001,,,
eia,2017,4/28/2017 15:10,0.001,,,
eia,2017,4/28/2017 15:20,0.001,,,
eia,2017,4/30/2017 15:30,0.001,,,
eia,2017,4/30/2017 15:55,0.001,,,
eia,2017,4/30/2017 18:10,0.001,,,
eia,2017,4/30/2017 20:30,0.001,,,
eia,2017,4/30/2017 20:35,0.001,,,
eia,2017,4/30/2017 20:40,0.001,,,
eia,2017,4/30/2017 20:45,0.001,,,
eia,2017,4/30/2017 20:50,0.001,,,
eia,2017,4/30/2017 20:55,0.001,,,
eia,2017,4/30/2017 21:05,0.001,,,
eia,2017,5/2/2017 8:45,0,,,1
eia,2017,5/10/2017 8:55,0.001,,,1
eia,2017,5/10/2017 9:05,0.001,,,1
eia,2017,5/10/2017 9:15,0.001,,,1
eia,2017,5/10/2017 14:50,0.001,,,1
eia,2017,5/10/2017 14:55,0.001,,,1
eia,2017,5/10/2017 15:00,0.001,,,1
eia,2017,5/10/2017 15:05,0.001,,,1
eia,2017,5/10/2017 15:10,0.001,,,1
eia,2017,5/10/2017 15:15,0.001,,,1
eia,2017,5/10/2017 15:20,0.001,,,1
eia,2017,5/10/2017 15:25,0.004,,,1
eia,2017,5/10/2017 15:30,0.001,,,1
eia,2017,5/10/2017 15:40,0.001,,,1
eia,2017,5/17/2017 7:40,0.001,,,1
eia,2017,5/17/2017 7:45,0.001,,,1
eia,2017,5/17/2017 17:05,0.001,,,1
eia,2017,5/17/2017 17:10,0.001,,,1
eia,2017,5/17/2017 18:15,0.002,,,1
eia,2017,5/17/2017 18:20,0.003,,,1
eia,2017,5/17/2017 18:25,0.003,,,1
eia,2017,5/17/2017 18:30,0.003,,,1
eia,2017,5/17/2017 18:35,0.001,,,1
eia,2017,5/17/2017 18:40,0.001,,,1
eia,2017,5/19/2017 3:15,0.001,,,1
eia,2017,5/19/2017 4:15,0.001,,,1
eia,2017,5/19/2017 4:20,0.001,,,1
eia,2017,5/19/2017 4:25,0.001,,,1
eia,2017,5/19/2017 4:30,0.001,,,1
eia,2017,5/19/2017 4:50,0.001,,,1
eia,2017,5/19/2017 4:55,0.001,,,1
eia,2017,5/19/2017 5:05,0.001,,,1
eia,2017,5/19/2017 7:50,0.001,,,1
eia,2017,5/25/2017 8:45,0,,,2
eia,2017,5/26/2017 10:20,0.001,,,2
eia,2017,5/26/2017 10:25,0.001,,,2
eia,2017,5/26/2017 10:30,0.001,,,2
eia,2017,5/26/2017 10:35,0.001,,,2
eia,2017,5/26/2017 10:40,0.001,,,2
eia,2017,5/26/2017 10:45,0.001,,,2
eia,2017,5/26/2017 10:50,0.001,,,2
eia,2017,5/26/2017 10:55,0.001,,,2
eia,2017,5/26/2017 11:15,0.001,,,2
eia,2017,5/26/2017 11:20,0.001,,,2
eia,2017,5/26/2017 11:25,0.001,,,2
eia,2017,5/26/2017 11:30,0.001,,,2
eia,2017,5/26/2017 11:35,0.001,,,2
eia,2017,5/26/2017 11:40,0.001,,,2
eia,2017,5/26/2017 11:45,0.001,,,2
eia,2017,5/26/2017 12:00,0.001,,,2
eia,2017,5/27/2017 17:40,0.001,,,2
eia,2017,5/27/2017 17:45,0.001,,,2
eia,2017,6/4/2017 5:45,0.001,,,2
eia,2017,6/9/2017 8:45,0,,,3
eia,2017,6/14/2017 5:50,0.002,,,3
eia,2017,6/14/2017 11:25,0.001,,,3
eia,2017,6/14/2017 11:30,0.003,,,3
eia,2017,6/14/2017 11:35,0.007,,,3
eia,2017,6/14/2017 11:40,0.004,,,3
eia,2017,6/14/2017 11:50,0.001,,,3
eia,2017,6/14/2017 11:55,0.001,,,3
eia,2017,6/14/2017 22:15,0.001,,,3
eia,2017,6/14/2017 22:20,0.002,,,3
eia,2017,6/15/2017 23:25,0.002,,,3
eia,2017,6/16/2017 0:30,0.001,,,3
eia,2017,6/16/2017 0:40,0.001,,,3
eia,2017,6/16/2017 0:45,0.001,,,3
eia,2017,6/17/2017 0:05,0.002,,,3
eia,2017,6/17/2017 0:10,0.005,,,3
eia,2017,6/17/2017 0:15,0.002,,,3
eia,2017,6/21/2017 13:05,0.001,,,3
eia,2017,6/21/2017 17:55,0.001,,,3
eia,2017,6/21/2017 18:00,0.001,,,3
eia,2017,6/21/2017 18:20,0.001,,,3
eia,2017,6/21/2017 18:25,0.001,,,3
eia,2017,6/23/2017 1:35,0.002,,,3
eia,2017,6/23/2017 1:40,0.002,,,3
eia,2017,6/23/2017 1:45,0.002,,,3
eia,2017,6/23/2017 1:50,0.003,,,3
eia,2017,6/23/2017 1:55,0.001,,,3
eia,2017,6/28/2017 4:55,0.001,,,3
eia,2017,6/28/2017 5:00,0.001,,,3
eia,2017,6/28/2017 5:05,0.005,,,3
eia,2017,6/28/2017 5:10,0.002,,,3
eia,2017,6/28/2017 5:15,0.001,,,3
eia,2017,6/28/2017 5:20,0.001,,,3
eia,2017,6/28/2017 5:50,0.001,,,3
eia,2017,6/28/2017 6:35,0.001,,,3
eia,2017,6/28/2017 19:10,0.001,,,3
eia,2017,6/28/2017 19:15,0.002,,,3
eia,2017,6/30/2017 8:45,0,,,3
eia,2017,7/10/2017 3:40,0.002,,,
eia,2017,7/10/2017 3:45,0.001,,,
eia,2017,7/10/2017 3:50,0.002,,,
eia,2017,7/10/2017 3:55,0.003,,,
eia,2017,7/10/2017 4:00,0.003,,,
eia,2017,7/10/2017 4:05,0.002,,,
eia,2017,7/10/2017 4:10,0.001,,,
eia,2017,7/10/2017 4:40,0.001,,,
eia,2017,7/18/2017 17:40,0.001,,,
eia,2017,7/18/2017 17:45,0.001,,,
eia,2017,7/20/2017 7:20,0.001,,,
eia,2017,7/20/2017 22:50,0.003,,,
eia,2017,7/20/2017 23:00,0.001,,,
eia,2017,7/20/2017 23:05,0.003,,,
eia,2017,7/20/2017 23:10,0.004,,,
eia,2017,7/21/2017 0:00,0.001,,,
eia,2017,7/21/2017 0:15,0.001,,,
eia,2017,7/21/2017 0:20,0.003,,,
eia,2017,7/21/2017 0:25,0.002,,,
eia,2017,7/21/2017 0:30,0.001,,,
eia,2017,7/21/2017 0:35,0.001,,,
eia,2017,7/21/2017 0:40,0.001,,,
eia,2017,7/21/2017 0:45,0.001,,,
eia,2017,7/21/2017 0:50,0.001,,,
eia,2017,7/22/2017 4:05,0.001,,,
eia,2017,7/22/2017 4:10,0.001,,,
eia,2017,7/22/2017 4:15,0.001,,,
eia,2017,7/22/2017 4:20,0.001,,,
eia,2017,7/22/2017 4:25,0.006,,,
eia,2017,7/26/2017 16:25,0.001,,,
eia,2017,7/26/2017 16:40,0.002,,,
eia,2017,7/26/2017 21:50,0.001,,,
eia,2017,8/3/2017 9:20,0.001,,,
eia,2017,8/3/2017 10:05,0.001,,,
eia,2017,8/3/2017 10:10,0.001,,,
eia,2017,8/3/2017 10:15,0.001,,,
eia,2017,8/3/2017 10:35,0.001,,,
eia,2017,8/3/2017 10:45,0.001,,,
eia,2017,8/3/2017 15:45,0.002,,,
eia,2017,8/14/2017 8:25,0.001,,,
eia,2017,8/14/2017 8:30,0.001,,,
eia,2017,8/14/2017 8:35,0.001,,,
eia,2017,8/14/2017 8:45,0.001,,,
eia,2017,8/19/2017 2:20,0.001,,,
eia,2017,8/19/2017 2:25,0.001,,,
eia,2017,8/19/2017 2:40,0.001,,,
eia,2017,8/21/2017 6:05,0.001,,,
eia,2017,8/21/2017 6:40,0.001,,,
eia,2017,8/21/2017 19:50,0.001,,,
eia,2017,8/21/2017 19:55,0.004,,,
eia,2017,8/21/2017 20:00,0.006,,,
eia,2017,8/21/2017 20:05,0.001,,,
eia,2017,8/21/2017 20:15,0.001,,,
eia,2017,8/21/2017 20:25,0.001,,,
eia,2017,8/21/2017 20:40,0.001,,,
eia,2017,8/26/2017 21:20,0.002,,,
eia,2017,9/17/2017 4:20,0.001,,,
eia,2017,9/17/2017 5:15,0.001,,,
eia,2017,9/17/2017 5:20,0.001,,,
eia,2017,10/4/2017 0:30,0.001,,,
eia,2017,10/22/2017 0:10,0.001,,,
eia,2017,10/22/2017 0:20,0.001,,,
eia,2017,10/22/2017 0:25,0.001,,,
eia,2017,10/22/2017 0:30,0.001,,,
eia,2017,10/22/2017 0:35,0.001,,,
eia,2017,10/22/2017 0:40,0.001,,,
eia,2017,10/22/2017 0:50,0.001,,,
eia,2017,10/22/2017 0:55,0.001,,,
eia,2018,5/1/2018 9:05,0.001,,,
eia,2018,5/1/2018 9:10,0.001,,,
eia,2018,5/2/2018 20:40,0.001,,,
eia,2018,5/2/2018 22:10,0.001,,,
eia,2018,5/2/2018 22:15,0.001,,,
eia,2018,5/2/2018 22:20,0.001,,,
eia,2018,5/2/2018 22:25,0.001,,,
eia,2018,5/2/2018 22:30,0.001,,,
eia,2018,5/2/2018 23:50,0.001,,,
eia,2018,5/3/2018 1:20,0.001,,,
eia,2018,5/3/2018 2:55,0.001,,,
eia,2018,5/3/2018 3:00,0.001,,,
eia,2018,5/3/2018 22:20,0.001,,,
eia,2018,5/3/2018 22:25,0.001,,,
eia,2018,5/3/2018 22:30,0.002,,,
eia,2018,5/3/2018 22:35,0.001,,,
eia,2018,5/3/2018 22:40,0.001,,,
eia,2018,5/3/2018 22:45,0.001,,,
eia,2018,5/8/2018 8:45,0,,,1
eia,2018,5/9/2018 5:20,0.001,,,1
eia,2018,5/12/2018 1:40,0.001,,,1
eia,2018,5/12/2018 1:45,0.001,,,1
eia,2018,5/12/2018 1:50,0.001,,,1
eia,2018,5/12/2018 1:55,0.001,,,1
eia,2018,5/12/2018 2:00,0.001,,,1
eia,2018,5/12/2018 4:15,0.004,,,1
eia,2018,5/12/2018 4:20,0.002,,,1
eia,2018,5/12/2018 4:25,0.001,,,1
eia,2018,5/12/2018 5:35,0.001,,,1
eia,2018,5/14/2018 5:00,0.001,,,1
eia,2018,5/14/2018 5:05,0.006,,,1
eia,2018,5/14/2018 5:10,0.004,,,1
eia,2018,5/14/2018 5:15,0.001,,,1
eia,2018,5/14/2018 5:25,0.001,,,1
eia,2018,5/14/2018 5:30,0.003,,,1
eia,2018,5/14/2018 5:35,0.002,,,1
eia,2018,5/14/2018 5:40,0.002,,,1
eia,2018,5/14/2018 6:20,0.001,,,1
eia,2018,5/14/2018 6:25,0.001,,,1
eia,2018,5/14/2018 6:30,0.001,,,1
eia,2018,5/14/2018 6:40,0.001,,,1
eia,2018,5/20/2018 5:25,0.002,,,1
eia,2018,5/20/2018 5:30,0.004,,,1
eia,2018,5/20/2018 5:35,0.003,,,1
eia,2018,5/20/2018 5:40,0.005,,,1
eia,2018,5/20/2018 5:45,0.006,,,1
eia,2018,5/20/2018 5:50,0.005,,,1
eia,2018,5/20/2018 5:55,0.001,,,1
eia,2018,5/21/2018 2:30,0.001,,,1
eia,2018,5/21/2018 2:35,0.001,,,1
eia,2018,5/21/2018 2:50,0.001,,,1
eia,2018,5/21/2018 2:55,0.001,,,1
eia,2018,5/21/2018 3:05,0.001,,,1
eia,2018,5/21/2018 3:10,0.002,,,1
eia,2018,5/21/2018 6:30,0.001,,,1
eia,2018,5/26/2018 1:20,0.003,,,1
eia,2018,5/26/2018 1:25,0.005,,,1
eia,2018,5/26/2018 1:30,0.002,,,1
eia,2018,5/26/2018 1:35,0.002,,,1
eia,2018,5/26/2018 1:40,0.002,,,1
eia,2018,5/26/2018 1:50,0.001,,,1
eia,2018,5/29/2018 23:45,0.001,,,1
eia,2018,5/29/2018 23:50,0.001,,,1
eia,2018,5/30/2018 0:45,0.001,,,1
eia,2018,5/30/2018 0:50,0.002,,,1
eia,2018,5/30/2018 0:55,0.001,,,1
eia,2018,5/30/2018 1:00,0.001,,,1
eia,2018,5/30/2018 1:10,0.001,,,1
eia,2018,5/30/2018 1:15,0.001,,,1
eia,2018,5/30/2018 1:20,0.001,,,1
eia,2018,5/30/2018 8:45,0,,,2
eia,2018,6/9/2018 8:00,0.003,,,2
eia,2018,6/9/2018 8:05,0.002,,,2
eia,2018,6/9/2018 8:20,0.001,,,2
eia,2018,6/9/2018 8:25,0.001,,,2
eia,2018,6/9/2018 8:30,0.003,,,2
eia,2018,6/9/2018 8:35,0.006,,,2
eia,2018,6/9/2018 8:40,0.002,3011,,2
eia,2018,6/9/2018 8:45,0.002,3011,,2
eia,2018,6/9/2018 8:50,0.004,3011,3012,2
eia,2018,6/9/2018 8:55,0.001,3011,3012,2
eia,2018,6/9/2018 9:00,0.001,3011,3012,2
eia,2018,6/9/2018 21:50,0.001,3011,3012,2
eia,2018,6/9/2018 22:00,0.001,3011,3012,2
eia,2018,6/9/2018 22:10,0.001,3011,3012,2
eia,2018,6/9/2018 22:15,0.006,3011,3012,2
eia,2018,6/9/2018 22:20,0.005,3011,3012,2
eia,2018,6/9/2018 22:25,0.006,3011,3012,2
eia,2018,6/9/2018 22:30,0.004,3011,3012,2
eia,2018,6/9/2018 22:35,0.003,3011,3012,2
eia,2018,6/9/2018 22:45,0.001,3011,3012,2
eia,2018,6/9/2018 22:55,0.005,3011,3012,2
eia,2018,6/9/2018 23:00,0.008,3011,3012,2
eia,2018,6/9/2018 23:05,0.004,3011,3012,2
eia,2018,6/9/2018 23:10,0.001,3011,3012,2
eia,2018,6/9/2018 23:20,0.001,3011,3012,2
eia,2018,6/9/2018 23:50,0.003,3011,3012,2
eia,2018,6/9/2018 23:55,0.003,3011,3012,2
eia,2018,6/10/2018 0:00,0.002,3011,3012,2
eia,2018,6/10/2018 0:05,0.001,3011,3012,2
eia,2018,6/11/2018 0:00,0,3011,3012,2
eia,2018,6/12/2018 8:45,0,,,3
eia,2018,6/14/2018 10:25,0.001,,,3
eia,2018,6/14/2018 10:35,0.001,,,3
eia,2018,6/14/2018 10:45,0.001,,,3
eia,2018,6/14/2018 10:55,0.001,,,3
eia,2018,6/14/2018 11:00,0.001,,,3
eia,2018,6/14/2018 11:05,0.001,,,3
eia,2018,6/14/2018 11:15,0.001,,,3
eia,2018,6/14/2018 11:20,0.001,,,3
eia,2018,6/14/2018 11:25,0.001,,,3
eia,2018,6/14/2018 11:30,0.001,,,3
eia,2018,6/14/2018 11:35,0.001,,,3
eia,2018,6/14/2018 11:45,0.001,,,3
eia,2018,6/14/2018 11:50,0.001,,,3
eia,2018,6/14/2018 12:05,0.001,,,3
eia,2018,6/14/2018 12:10,0.001,,,3
eia,2018,6/14/2018 12:15,0.001,,,3
eia,2018,6/14/2018 12:20,0.001,,,3
eia,2018,6/14/2018 12:35,0.001,,,3
eia,2018,6/18/2018 22:40,0.001,,,3
eia,2018,6/18/2018 22:45,0.005,,,3
eia,2018,6/18/2018 22:50,0.005,,3020,3
eia,2018,6/18/2018 22:55,0.001,3022,3020,3
eia,2018,6/18/2018 23:25,0.002,3022,3020,3
eia,2018,6/18/2018 23:30,0.001,3022,3020,3
eia,2018,6/19/2018 3:50,0.001,3022,3020,3
eia,2018,6/19/2018 3:55,0.001,3022,3020,3
