"SiteID","Year","Treatment","crop","per_prairie","sampleID","sample_event","tss_sum","flow_sum","flow_min","ro_count","rf_count","rain","rain_min","slope75","Lfactor","Lfact_below","Sfactor","LSfactor","LSfact_below","C_factor","K_factor","pre_Lupslp","post_Lupslp","post_Tupslp","Lfactor_pre","Sfactor_pre","LSfactor_pre","random","ln_ppt","ln_slp","ln_LS","ln_L","ln_S","ln_postL","ln_postT"
"ARM","2019","strips","corn",8.37,"NS",7,0,0,0,0,1,0.014,36,10.52,1.259345,0.860623,0.945,1.0455,0.411355,0.08,0.051363,270.65,190.97,11938.68,1.404695,0.9169,1.1531,"NR",-4.26869794936688,2.35327820730956,0.0444952398865513,0.230591744529228,-0.0565703514883944,5.25211634764732,9.38753882807137
"ARM","2019","strips","corn",8.37,"NS",8,0,0,0,0,1,0.021,1476,10.52,1.259345,0.860623,0.945,1.0455,0.411355,0.08,0.051363,270.65,190.97,11938.68,1.404695,0.9169,1.1531,"NR",-3.86323284125871,2.35327820730956,0.0444952398865513,0.230591744529228,-0.0565703514883944,5.25211634764732,9.38753882807137
"ARM","2019","control","corn",0,"4013",1,1.482723266,681.16,661,1,1,0.052,456,9.69,1.218611,1.351495,0.7436,0.9334,1.30774,0.08,0.051363,282.55,282.55,11480.76,1.218611,0.7436,0.9334,"NR",-2.95651156040071,2.27109442590267,-0.0689214454664218,0.197711685543527,-0.296252023134848,5.64385552607585,9.34842786977289
"ARM","2019","control","corn",0,"4017",2,5.746803982,2623.566,1161,1,1,0.024,261,9.69,1.218611,1.351495,0.7436,0.9334,1.30774,0.08,0.051363,282.55,282.55,11480.76,1.218611,0.7436,0.9334,"NR",-3.72970144863419,2.27109442590267,-0.0689214454664218,0.197711685543527,-0.296252023134848,5.64385552607585,9.34842786977289
"ARM","2019","control","corn",0,"4043",3,15.48106686,452.92,461,1,1,0.06,101,9.69,1.218611,1.351495,0.7436,0.9334,1.30774,0.08,0.051363,282.55,282.55,11480.76,1.218611,0.7436,0.9334,"NR",-2.81341071676004,2.27109442590267,-0.0689214454664218,0.197711685543527,-0.296252023134848,5.64385552607585,9.34842786977289
"ARM","2019","control","corn",0,"4051",4,1.180012314,725.6,676,1,1,0.064,696,9.69,1.218611,1.351495,0.7436,0.9334,1.30774,0.08,0.051363,282.55,282.55,11480.76,1.218611,0.7436,0.9334,"NR",-2.74887219562247,2.27109442590267,-0.0689214454664218,0.197711685543527,-0.296252023134848,5.64385552607585,9.34842786977289
"ARM","2019","control","corn",0,"4053",5,2.394597491,3036.538,71,1,1,0.029,151,9.69,1.218611,1.351495,0.7436,0.9334,1.30774,0.08,0.051363,282.55,282.55,11480.76,1.218611,0.7436,0.9334,"NR",-3.54045944899566,2.27109442590267,-0.0689214454664218,0.197711685543527,-0.296252023134848,5.64385552607585,9.34842786977289
"ARM","2019","control","corn",0,"4056",6,2.057118264,6322.056,1416,1,1,0.051,1186,9.69,1.218611,1.351495,0.7436,0.9334,1.30774,0.08,0.051363,282.55,282.55,11480.76,1.218611,0.7436,0.9334,"NR",-2.97592964625781,2.27109442590267,-0.0689214454664218,0.197711685543527,-0.296252023134848,5.64385552607585,9.34842786977289
"ARM","2019","control","corn",0,"4063",7,0.389374332,1455.414,216,1,1,0.014,36,9.69,1.218611,1.351495,0.7436,0.9334,1.30774,0.08,0.051363,282.55,282.55,11480.76,1.218611,0.7436,0.9334,"NR",-4.26869794936688,2.27109442590267,-0.0689214454664218,0.197711685543527,-0.296252023134848,5.64385552607585,9.34842786977289
"ARM","2019","control","corn",0,"4065",8,0.468899042,1428.299,796,1,1,0.021,1476,9.69,1.218611,1.351495,0.7436,0.9334,1.30774,0.08,0.051363,282.55,282.55,11480.76,1.218611,0.7436,0.9334,"NR",-3.86323284125871,2.27109442590267,-0.0689214454664218,0.197711685543527,-0.296252023134848,5.64385552607585,9.34842786977289
"HOE","2019","strips","soybean",7.54,"SPL4301",1,3.35414508,15798.13,541,1,2,0.44972,111257,6.37,1.307997,1.31,0.528073,0.59,0.59175,0.18,0.051363,883.17,696.31,132510.05,1.390817,0.528073,0.580947,"NR",-0.799130112100578,1.85159946958407,-0.527632742082372,0.268496959454395,-0.638520747256816,6.54579496347111,11.7944137705886
"HOE","2019","control","soybean",0,"SPL4300",1,4.453343951,18533.064,118191,1,2,0.44972,111257,6.64,1.312906,1.312906,0.63142,0.6618,0.6618,0.18,0.051363,621.75,621.75,103312.27,1.312906,0.63142,0.6618,"NR",-0.799130112100578,1.89311196348834,-0.412791883494625,0.272243000983284,-0.459784027718477,6.43253808268351,11.5455114283056
"RHO","2019","strips","corn",6.62,"4004",1,14.76913439,3039.387,1622,2,2,0.039,1162,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-3.24419363285249,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2019","strips","corn",6.62,"4010",2,9.088194718,3238.151,586,1,1,0.028,341,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-3.57555076880693,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2019","strips","corn",6.62,"4023",3,348.7496225,8549.422,1177,2,2,0.079,1542,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-2.53830742651512,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2019","strips","corn",6.62,"4028",4,6.167042039,252.014,101,1,1,0.008,11,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-4.8283137373023,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2019","strips","corn",6.62,"4033",5,139.5909851,5592.628,3691,1,2,0.053,142,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-2.93746336543002,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2019","strips","corn",6.62,"4038",6,3.688114486,410.733,531,1,1,0.019,496,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-3.9633162998157,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2019","strips","corn",6.62,"NS",7,0,0,0,0,1,0.03,51,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-3.50655789731998,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2019","strips","corn",6.62,"4059",8,6.268039982,3695.449,3586,1,1,0.052,1141,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-2.95651156040071,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2019","strips","corn",6.62,"4061",9,1.372869411,1554.822,1666,1,1,0.027,296,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-3.61191841297781,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2019","strips","corn",6.62,"4068",10,5.330658334,464.757,2121,1,1,0.011,119,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-4.50986000618377,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2019","control","corn",0,"4005",1,14.57876435,297.922,1547,2,2,0.039,1162,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-3.24419363285249,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2019","control","corn",0,"4011",2,4.676647311,3381.426,461,1,1,0.028,341,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-3.57555076880693,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2019","control","corn",0,"4024",3,294.1574426,11311.754,1332,2,2,0.079,1542,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-2.53830742651512,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2019","control","corn",0,"4029",4,43.92100005,1267.97,3316,1,1,0.008,11,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-4.8283137373023,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2019","control","corn",0,"4034",5,700.1722004,39638.763,3771,1,2,0.053,142,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-2.93746336543002,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2019","control","corn",0,"4039",6,7.021526937,1744.423,2211,1,1,0.019,496,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-3.9633162998157,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2019","control","corn",0,"4046",7,1.551275022,284.601,51,1,1,0.03,51,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-3.50655789731998,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2019","control","corn",0,"4060",8,9.12749023,7623.591,3586,1,1,0.052,1141,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-2.95651156040071,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2019","control","corn",0,"4062",9,3.430910209,4137.033,1646,1,1,0.027,296,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-3.61191841297781,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2019","control","corn",0,"4069",10,7.53288734,6055.452,131,1,1,0.011,119,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-4.50986000618377,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"WHI","2019","strips","soybean",28.14,"4012",1,1.589017058,760.283,9001,1,1,0.01524,NA,12.7,0.913835,0.87765,1.263059,1.2022,1.040121,0.08,0.051363,158.91,98.04,1662.3,1.112209,1.215166,1.5491,"NR",-4.18383172872364,2.54160199346455,0.184153211622925,-0.0901052489887297,0.233536556449886,4.58537555865991,7.41595746454141
"WHI","2019","strips","soybean",28.14,"4019",2,8.374910834,760.283,9001,1,3,0.05183,NA,12.7,0.913835,0.87765,1.263059,1.2022,1.040121,0.08,0.051363,158.91,98.04,1662.3,1.112209,1.215166,1.5491,"NR",-2.95978614678052,2.54160199346455,0.184153211622925,-0.0901052489887297,0.233536556449886,4.58537555865991,7.41595746454141
"WHI","2019","strips","soybean",28.14,"4049",3,5.81765841,13551.214,106,1,1,0.102,106,12.7,0.913835,0.87765,1.263059,1.2022,1.040121,0.08,0.051363,158.91,98.04,1662.3,1.112209,1.215166,1.5491,"NR",-2.28278246569787,2.54160199346455,0.184153211622925,-0.0901052489887297,0.233536556449886,4.58537555865991,7.41595746454141
"WHI","2019","strips","soybean",28.14,"4064",4,0.052997137,587.591,86,1,1,0.017,546,12.7,0.913835,0.87765,1.263059,1.2022,1.040121,0.08,0.051363,158.91,98.04,1662.3,1.112209,1.215166,1.5491,"NR",-4.07454193492592,2.54160199346455,0.184153211622925,-0.0901052489887297,0.233536556449886,4.58537555865991,7.41595746454141
"WHI","2019","strips","soybean",28.14,"4066",5,14.25025347,31719.929,1291,1,1,0.073,1231,12.7,0.913835,0.87765,1.263059,1.2022,1.040121,0.08,0.051363,158.91,98.04,1662.3,1.112209,1.215166,1.5491,"NR",-2.61729583783375,2.54160199346455,0.184153211622925,-0.0901052489887297,0.233536556449886,4.58537555865991,7.41595746454141
"WHI","2019","control","soybean",0,"NS",1,0,0,0,0,1,0.01524,NA,10.78,1.551593,1.551593,1.02196,1.3615,1.3615,0.08,0.051363,622.47,622.47,115684.8,1.551593,1.02196,1.3615,"NR",-4.18383172872364,2.37769256548085,0.308587033131677,0.439282145101469,0.0217223520723157,6.43369543440647,11.6586245303077
"WHI","2019","control","soybean",0,"4020",2,1.597427783,237.448,6241,1,3,0.05183,NA,10.78,1.551593,1.551593,1.02196,1.3615,1.3615,0.08,0.051363,622.47,622.47,115684.8,1.551593,1.02196,1.3615,"NR",-2.95978614678052,2.37769256548085,0.308587033131677,0.439282145101469,0.0217223520723157,6.43369543440647,11.6586245303077
"WHI","2019","control","soybean",0,"4050",3,3.426840829,4483.814,111,1,1,0.102,106,10.78,1.551593,1.551593,1.02196,1.3615,1.3615,0.08,0.051363,622.47,622.47,115684.8,1.551593,1.02196,1.3615,"NR",-2.28278246569787,2.37769256548085,0.308587033131677,0.439282145101469,0.0217223520723157,6.43369543440647,11.6586245303077
"WHI","2019","control","soybean",0,"NS",4,0,0,0,0,1,0.017,546,10.78,1.551593,1.551593,1.02196,1.3615,1.3615,0.08,0.051363,622.47,622.47,115684.8,1.551593,1.02196,1.3615,"NR",-4.07454193492592,2.37769256548085,0.308587033131677,0.439282145101469,0.0217223520723157,6.43369543440647,11.6586245303077
"WHI","2019","control","soybean",0,"NS",5,0,0,0,0,1,0.073,1231,10.78,1.551593,1.551593,1.02196,1.3615,1.3615,0.08,0.051363,622.47,622.47,115684.8,1.551593,1.02196,1.3615,"NR",-2.61729583783375,2.37769256548085,0.308587033131677,0.439282145101469,0.0217223520723157,6.43369543440647,11.6586245303077
"WOR","2019","strips","corn",8.97,"4007",1,0.099644836,184.262,61,1,1,0.016,316,4.46,0.976036,0.965735,0.454349,0.4337,0.351288,0.265,0.046095,257.4,189.27,8848.66,1.162726,0.466229,0.5108,"R",-4.13516655674236,1.49514876603197,-0.835402228140817,-0.0242558080033869,-0.78888965378961,5.24317456705083,9.08802131410858
"WOR","2019","strips","corn",8.97,"4014",2,64.40338432,34544.681,986,1,1,0.057,466,4.46,0.976036,0.965735,0.454349,0.4337,0.351288,0.265,0.046095,257.4,189.27,8848.66,1.162726,0.466229,0.5108,"R",-2.86470401114759,1.49514876603197,-0.835402228140817,-0.0242558080033869,-0.78888965378961,5.24317456705083,9.08802131410858
"WOR","2019","strips","corn",8.97,"4031",3,13.34263818,5039.6,556,1,1,0.029,146,4.46,0.976036,0.965735,0.454349,0.4337,0.351288,0.265,0.046095,257.4,189.27,8848.66,1.162726,0.466229,0.5108,"R",-3.54045944899566,1.49514876603197,-0.835402228140817,-0.0242558080033869,-0.78888965378961,5.24317456705083,9.08802131410858
"WOR","2019","strips","corn",8.97,"4040",4,6.032208256,14950.446,741,1,1,0.05,1766,4.46,0.976036,0.965735,0.454349,0.4337,0.351288,0.265,0.046095,257.4,189.27,8848.66,1.162726,0.466229,0.5108,"R",-2.99573227355399,1.49514876603197,-0.835402228140817,-0.0242558080033869,-0.78888965378961,5.24317456705083,9.08802131410858
"WOR","2019","strips","corn",8.97,"4072",5,0.197521148,1095.795,1161,1,1,0.037,1111,4.46,0.976036,0.965735,0.454349,0.4337,0.351288,0.265,0.046095,257.4,189.27,8848.66,1.162726,0.466229,0.5108,"R",-3.29683736633791,1.49514876603197,-0.835402228140817,-0.0242558080033869,-0.78888965378961,5.24317456705083,9.08802131410858
"WOR","2019","control","corn",0,"NS",1,0,0,0,0,1,0.016,316,4.88,1.09495,1.09495,0.388888,0.4167,0.4167,0.265,0.042144,242.37,242.37,20066.54,1.09495,0.388888,0.4167,"R",-4.13516655674236,1.58514521986506,-0.875388740553729,0.0907087001254622,-0.944463894557749,5.49046548415973,9.90680903031652
"WOR","2019","control","corn",0,"4015",2,47.79828874,23770.585,546,1,1,0.057,466,4.88,1.09495,1.09495,0.388888,0.4167,0.4167,0.265,0.042144,242.37,242.37,20066.54,1.09495,0.388888,0.4167,"R",-2.86470401114759,1.58514521986506,-0.875388740553729,0.0907087001254622,-0.944463894557749,5.49046548415973,9.90680903031652
"WOR","2019","control","corn",0,"4032",3,0.917461044,1169.809,486,1,1,0.029,146,4.88,1.09495,1.09495,0.388888,0.4167,0.4167,0.265,0.042144,242.37,242.37,20066.54,1.09495,0.388888,0.4167,"R",-3.54045944899566,1.58514521986506,-0.875388740553729,0.0907087001254622,-0.944463894557749,5.49046548415973,9.90680903031652
"WOR","2019","control","corn",0,"4041",4,0.805512682,6841.219,2421,1,1,0.05,1766,4.88,1.09495,1.09495,0.388888,0.4167,0.4167,0.265,0.042144,242.37,242.37,20066.54,1.09495,0.388888,0.4167,"R",-2.99573227355399,1.58514521986506,-0.875388740553729,0.0907087001254622,-0.944463894557749,5.49046548415973,9.90680903031652
"WOR","2019","control","corn",0,"NS",5,0,0,0,0,1,0.037,1111,4.88,1.09495,1.09495,0.388888,0.4167,0.4167,0.265,0.042144,242.37,242.37,20066.54,1.09495,0.388888,0.4167,"R",-3.29683736633791,1.58514521986506,-0.875388740553729,0.0907087001254622,-0.944463894557749,5.49046548415973,9.90680903031652
"HOE","2020","strips","corn",7.54,"NS",1,0,0,0,0,1,0.049,946,6.37,1.307997,1.31,0.528073,0.59,0.59175,0.18,0.051363,883.17,696.31,132510.05,1.390817,0.528073,0.580947,"NR",-3.01593498087151,1.85159946958407,-0.527632742082372,0.268496959454395,-0.638520747256816,6.54579496347111,11.7944137705886
"HOE","2020","control","corn",0,"5007",1,18.70835327,6281.642,1526,1,1,0.049,946,6.64,1.312906,1.312906,0.63142,0.6618,0.6618,0.18,0.051363,621.75,621.75,103312.27,1.312906,0.63142,0.6618,"NR",-3.01593498087151,1.89311196348834,-0.412791883494625,0.272243000983284,-0.459784027718477,6.43253808268351,11.5455114283056
"RHO","2020","strips","corn",6.62,"5005",1,2.692702831,354.509,106,1,1,0.032,251,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-3.44201937618241,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2020","strips","corn",6.62,"5016",2,1.759022749,1261.998,1731,1,2,0.052,577,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-2.95651156040071,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2020","strips","corn",6.62,"NS",3,0,0,0,0,3,0.069,1363,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-2.67364877438488,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2020","control","corn",0,"5006",1,0.156243571,5091.656,1481,1,1,0.032,251,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-3.44201937618241,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2020","control","corn",0,"5017",2,9.611161389,4412.883,512,2,2,0.052,577,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-2.95651156040071,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2020","control","corn",0,"5020",3,1.117291861,666.066,2017,2,3,0.069,1363,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-2.67364877438488,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"WOR","2020","strips","soybean",8.97,"5008",1,0.215479064,278.536,61,1,2,0.085,2622,4.46,0.976036,0.965735,0.454349,0.4337,0.351288,0.265,0.046095,257.4,189.27,8848.66,1.162726,0.466229,0.5108,"R",-2.46510402249182,1.49514876603197,-0.835402228140817,-0.0242558080033869,-0.78888965378961,5.24317456705083,9.08802131410858
"WOR","2020","control","soybean",0,"NS",1,0,0,0,0,2,0.085,2622,4.88,1.09495,1.09495,0.388888,0.4167,0.4167,0.265,0.042144,242.37,242.37,20066.54,1.09495,0.388888,0.4167,"R",-2.46510402249182,1.58514521986506,-0.875388740553729,0.0907087001254622,-0.944463894557749,5.49046548415973,9.90680903031652
"HOE","2021","strips","soybean",7.54,"NS",1,0,0,0,0,2,0.156,2752,6.37,1.307997,1.31,0.528073,0.59,0.59175,0.18,0.051363,883.17,696.31,132510.05,1.390817,0.528073,0.580947,"NR",-1.8578992717326,1.85159946958407,-0.527632742082372,0.268496959454395,-0.638520747256816,6.54579496347111,11.7944137705886
"HOE","2021","control","soybean",0,"6011",1,0.055199057,630.489,796,1,2,0.156,2752,6.64,1.312906,1.312906,0.63142,0.6618,0.6618,0.18,0.051363,621.75,621.75,103312.27,1.312906,0.63142,0.6618,"NR",-1.8578992717326,1.89311196348834,-0.412791883494625,0.272243000983284,-0.459784027718477,6.43253808268351,11.5455114283056
"MCN","2021","strips","corn",3.18,"6001",1,0.197857488,1258.642,356,1,1,0.043,336,7.25,0.907315,0.571902,0.546667,0.5345,0.450741,0.18,0.048729,191.07,191.07,3657.59,0.936893,0.559869,0.5686,"R",-3.14655516328857,1.98100146886658,-0.626423548517037,-0.097265590374054,-0.603915437076091,5.25263985305138,8.20455973956351
"MCN","2021","strips","corn",3.18,"6005",2,0.910299028,3671.541,316,1,1,0.044,186,7.25,0.907315,0.571902,0.546667,0.5345,0.450741,0.18,0.048729,191.07,191.07,3657.59,0.936893,0.559869,0.5686,"R",-3.12356564506388,1.98100146886658,-0.626423548517037,-0.097265590374054,-0.603915437076091,5.25263985305138,8.20455973956351
"MCN","2021","strips","corn",3.18,"6007",3,3.708710987,25017.192,1106,1,1,0.097,976,7.25,0.907315,0.571902,0.546667,0.5345,0.450741,0.18,0.048729,191.07,191.07,3657.59,0.936893,0.559869,0.5686,"R",-2.33304430047875,1.98100146886658,-0.626423548517037,-0.097265590374054,-0.603915437076091,5.25263985305138,8.20455973956351
"MCN","2021","strips","corn",3.18,"6010",4,22.23153427,42031.947,1641,1,1,0.071,216,7.25,0.907315,0.571902,0.546667,0.5345,0.450741,0.18,0.048729,191.07,191.07,3657.59,0.936893,0.559869,0.5686,"R",-2.64507540194082,1.98100146886658,-0.626423548517037,-0.097265590374054,-0.603915437076091,5.25263985305138,8.20455973956351
"MCN","2021","control","corn",0,"6000",1,8.051957286,2180.942,286,1,1,0.043,336,5.5,0.944472,0.944472,0.450009,0.4379,0.4379,0.18,0.048729,181.24,181.24,7851.1,0.944472,0.450009,0.4379,"R",-3.14655516328857,1.70474809223843,-0.825764705174784,-0.0571292377949853,-0.798487696417769,5.19982211979894,8.96840892834806
"MCN","2021","control","corn",0,"6004",2,0.201617394,239.915,226,1,1,0.044,186,5.5,0.944472,0.944472,0.450009,0.4379,0.4379,0.18,0.048729,181.24,181.24,7851.1,0.944472,0.450009,0.4379,"R",-3.12356564506388,1.70474809223843,-0.825764705174784,-0.0571292377949853,-0.798487696417769,5.19982211979894,8.96840892834806
"MCN","2021","control","corn",0,"6006",3,1.328591832,21103.183,1446,1,1,0.097,976,5.5,0.944472,0.944472,0.450009,0.4379,0.4379,0.18,0.048729,181.24,181.24,7851.1,0.944472,0.450009,0.4379,"R",-2.33304430047875,1.70474809223843,-0.825764705174784,-0.0571292377949853,-0.798487696417769,5.19982211979894,8.96840892834806
"MCN","2021","control","corn",0,"6009",4,12.50967743,27780.232,1641,1,1,0.071,216,5.5,0.944472,0.944472,0.450009,0.4379,0.4379,0.18,0.048729,181.24,181.24,7851.1,0.944472,0.450009,0.4379,"R",-2.64507540194082,1.70474809223843,-0.825764705174784,-0.0571292377949853,-0.798487696417769,5.19982211979894,8.96840892834806
"RHO","2021","strips","corn",6.62,"6002",1,5.26967387,589.492,386,1,1,0.028,26,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-3.57555076880693,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2021","strips","corn",6.62,"NS",2,0,0,0,0,1,0.099,771,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-2.31263542884755,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2021","control","corn",0,"6003",1,24.65275552,3056.672,1456,1,1,0.028,26,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-3.57555076880693,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2021","control","corn",0,"6008",2,5.730862567,7402.286,91,1,1,0.099,771,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-2.31263542884755,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
